"State","Day","Hospitalizations","ICU","Ventilators"
"Minnesota",2020-05-09,1091,96,77
"Minnesota",2020-05-10,950,80,64
"Minnesota",2020-05-11,820,66,53
"Minnesota",2020-05-12,703,54,44
"Minnesota",2020-05-13,597,44,35
"Minnesota",2020-05-14,503,35,28
"Minnesota",2020-05-15,420,28,22
"Minnesota",2020-05-16,349,22,18
"Minnesota",2020-05-17,288,18,14
"Minnesota",2020-05-18,235,14,11
"Minnesota",2020-05-19,190,11,9
"Minnesota",2020-05-20,151,8,6
"Minnesota",2020-05-21,119,6,5
"Minnesota",2020-05-22,92,4,3
"Minnesota",2020-05-23,71,3,2
"Minnesota",2020-05-24,55,2,1
"Minnesota",2020-05-25,41,1,1
"Minnesota",2020-05-26,31,0,0
"Minnesota",2020-05-27,22,0,0
"Minnesota",2020-05-28,16,0,0
"Minnesota",2020-05-29,11,0,0
"Minnesota",2020-05-30,8,0,0
"Minnesota",2020-05-31,5,0,0
"Minnesota",2020-06-01,3,0,0
"Minnesota",2020-06-02,1,0,0
"Minnesota",2020-06-03,0,0,0
"Minnesota",2020-06-04,0,0,0
"Minnesota",2020-06-05,0,0,0
"Minnesota",2020-06-06,0,0,0
"Minnesota",2020-06-07,0,0,0
"Minnesota",2020-06-08,0,0,0
"Minnesota",2020-06-09,0,0,0
"Minnesota",2020-06-10,0,0,0
"Minnesota",2020-06-11,0,0,0
"Minnesota",2020-06-12,0,0,0
"Minnesota",2020-06-13,0,0,0
"Minnesota",2020-06-14,0,0,0
"Minnesota",2020-06-15,0,0,0
"Minnesota",2020-06-16,0,0,0
"Minnesota",2020-06-17,0,0,0
"Minnesota",2020-06-18,0,0,0
"Minnesota",2020-06-19,0,0,0
"Minnesota",2020-06-20,0,0,0
"Minnesota",2020-06-21,0,0,0
"Minnesota",2020-06-22,0,0,0
"Minnesota",2020-06-23,0,0,0
"Minnesota",2020-06-24,0,0,0
"Minnesota",2020-06-25,0,0,0
"Minnesota",2020-06-26,0,0,0
"Minnesota",2020-06-27,0,0,0
"Minnesota",2020-06-28,0,0,0
"Minnesota",2020-06-29,0,0,0
"Minnesota",2020-06-30,0,0,0
"Minnesota",2020-07-01,0,0,0
"Minnesota",2020-07-02,0,0,0
"Minnesota",2020-07-03,0,0,0
"Minnesota",2020-07-04,0,0,0
"Minnesota",2020-07-05,0,0,0
"Minnesota",2020-07-06,0,0,0
"Minnesota",2020-07-07,0,0,0
"Minnesota",2020-07-08,0,0,0
"Minnesota",2020-07-09,0,0,0
"Minnesota",2020-07-10,0,0,0
"Minnesota",2020-07-11,0,0,0
"Minnesota",2020-07-12,0,0,0
"Minnesota",2020-07-13,0,0,0
"Minnesota",2020-07-14,0,0,0
"Minnesota",2020-07-15,0,0,0
"Minnesota",2020-07-16,0,0,0
"Minnesota",2020-07-17,0,0,0
"Minnesota",2020-07-18,0,0,0
"Minnesota",2020-07-19,0,0,0
"Minnesota",2020-07-20,0,0,0
"Minnesota",2020-07-21,0,0,0
"Minnesota",2020-07-22,0,0,0
"Minnesota",2020-07-23,0,0,0
"Minnesota",2020-07-24,0,0,0
"Minnesota",2020-07-25,0,0,0
"Minnesota",2020-07-26,0,0,0
"Minnesota",2020-07-27,0,0,0
"Minnesota",2020-07-28,0,0,0
"Minnesota",2020-07-29,0,0,0
"Minnesota",2020-07-30,0,0,0
"Minnesota",2020-07-31,0,0,0
"Minnesota",2020-08-01,0,0,0
"Minnesota",2020-08-02,0,0,0
"Minnesota",2020-08-03,0,0,0
"Minnesota",2020-08-04,0,0,0
"Michigan",2020-04-01,9440,1879,1503
"Michigan",2020-04-02,10511,2061,1649
"Michigan",2020-04-03,11592,2224,1780
"Michigan",2020-04-04,12576,2361,1890
"Michigan",2020-04-05,13496,2467,1974
"Michigan",2020-04-06,14275,2530,2024
"Michigan",2020-04-07,14826,2549,2040
"Michigan",2020-04-08,15139,2522,2018
"Michigan",2020-04-09,15321,2450,1961
"Michigan",2020-04-10,15308,2341,1874
"Michigan",2020-04-11,15106,2202,1762
"Michigan",2020-04-12,14719,2036,1629
"Michigan",2020-04-13,14157,1853,1483
"Michigan",2020-04-14,13438,1661,1329
"Michigan",2020-04-15,12585,1465,1172
"Michigan",2020-04-16,11625,1271,1017
"Michigan",2020-04-17,10602,1086,869
"Michigan",2020-04-18,9545,913,730
"Michigan",2020-04-19,8483,756,605
"Michigan",2020-04-20,7440,617,493
"Michigan",2020-04-21,6442,494,395
"Michigan",2020-04-22,5506,391,312
"Michigan",2020-04-23,4643,304,243
"Michigan",2020-04-24,3861,233,186
"Michigan",2020-04-25,3169,175,140
"Michigan",2020-04-26,2566,130,104
"Michigan",2020-04-27,2049,95,76
"Michigan",2020-04-28,1614,68,54
"Michigan",2020-04-29,1252,48,38
"Michigan",2020-04-30,959,33,26
"Michigan",2020-05-01,722,22,18
"Michigan",2020-05-02,536,15,12
"Michigan",2020-05-03,392,9,8
"Michigan",2020-05-04,282,6,5
"Michigan",2020-05-05,199,4,3
"Michigan",2020-05-06,138,2,1
"Michigan",2020-05-07,93,1,1
"Michigan",2020-05-08,62,0,0
"Michigan",2020-05-09,41,0,0
"Michigan",2020-05-10,26,0,0
"Michigan",2020-05-11,16,0,0
"Michigan",2020-05-12,10,0,0
"Michigan",2020-05-13,5,0,0
"Michigan",2020-05-14,3,0,0
"Michigan",2020-05-15,1,0,0
"Michigan",2020-05-16,0,0,0
"Michigan",2020-05-17,0,0,0
"Michigan",2020-05-18,0,0,0
"Michigan",2020-05-19,0,0,0
"Michigan",2020-05-20,0,0,0
"Michigan",2020-05-21,0,0,0
"Michigan",2020-05-22,0,0,0
"Michigan",2020-05-23,0,0,0
"Michigan",2020-05-24,0,0,0
"Michigan",2020-05-25,0,0,0
"Michigan",2020-05-26,0,0,0
"Michigan",2020-05-27,0,0,0
"Michigan",2020-05-28,0,0,0
"Michigan",2020-05-29,0,0,0
"Michigan",2020-05-30,0,0,0
"Michigan",2020-05-31,0,0,0
"Michigan",2020-06-01,0,0,0
"Michigan",2020-06-02,0,0,0
"Michigan",2020-06-03,0,0,0
"Michigan",2020-06-04,0,0,0
"Michigan",2020-06-05,0,0,0
"Michigan",2020-06-06,0,0,0
"Michigan",2020-06-07,0,0,0
"Michigan",2020-06-08,0,0,0
"Michigan",2020-06-09,0,0,0
"Michigan",2020-06-10,0,0,0
"Michigan",2020-06-11,0,0,0
"Michigan",2020-06-12,0,0,0
"Michigan",2020-06-13,0,0,0
"Michigan",2020-06-14,0,0,0
"Michigan",2020-06-15,0,0,0
"Michigan",2020-06-16,0,0,0
"Michigan",2020-06-17,0,0,0
"Michigan",2020-06-18,0,0,0
"Michigan",2020-06-19,0,0,0
"Michigan",2020-06-20,0,0,0
"Michigan",2020-06-21,0,0,0
"Michigan",2020-06-22,0,0,0
"Michigan",2020-06-23,0,0,0
"Michigan",2020-06-24,0,0,0
"Michigan",2020-06-25,0,0,0
"Michigan",2020-06-26,0,0,0
"Michigan",2020-06-27,0,0,0
"Michigan",2020-06-28,0,0,0
"Michigan",2020-06-29,0,0,0
"Michigan",2020-06-30,0,0,0
"Michigan",2020-07-01,0,0,0
"Michigan",2020-07-02,0,0,0
"Michigan",2020-07-03,0,0,0
"Michigan",2020-07-04,0,0,0
"Michigan",2020-07-05,0,0,0
"Michigan",2020-07-06,0,0,0
"Michigan",2020-07-07,0,0,0
"Michigan",2020-07-08,0,0,0
"Michigan",2020-07-09,0,0,0
"Michigan",2020-07-10,0,0,0
"Michigan",2020-07-11,0,0,0
"Michigan",2020-07-12,0,0,0
"Michigan",2020-07-13,0,0,0
"Michigan",2020-07-14,0,0,0
"Michigan",2020-07-15,0,0,0
"Michigan",2020-07-16,0,0,0
"Michigan",2020-07-17,0,0,0
"Michigan",2020-07-18,0,0,0
"Michigan",2020-07-19,0,0,0
"Michigan",2020-07-20,0,0,0
"Michigan",2020-07-21,0,0,0
"Michigan",2020-07-22,0,0,0
"Michigan",2020-07-23,0,0,0
"Michigan",2020-07-24,0,0,0
"Michigan",2020-07-25,0,0,0
"Michigan",2020-07-26,0,0,0
"Michigan",2020-07-27,0,0,0
"Michigan",2020-07-28,0,0,0
"Michigan",2020-07-29,0,0,0
"Michigan",2020-07-30,0,0,0
"Michigan",2020-07-31,0,0,0
"Michigan",2020-08-01,0,0,0
"Michigan",2020-08-02,0,0,0
"Michigan",2020-08-03,0,0,0
"Michigan",2020-08-04,0,0,0
"Massachusetts",2020-04-01,3271,657,526
"Massachusetts",2020-04-02,3756,748,598
"Massachusetts",2020-04-03,4258,841,672
"Massachusetts",2020-04-04,4803,937,749
"Massachusetts",2020-04-05,5375,1033,826
"Massachusetts",2020-04-06,5947,1127,902
"Massachusetts",2020-04-07,6534,1216,973
"Massachusetts",2020-04-08,7018,1296,1037
"Massachusetts",2020-04-09,7530,1365,1092
"Massachusetts",2020-04-10,8004,1422,1138
"Massachusetts",2020-04-11,8430,1466,1173
"Massachusetts",2020-04-12,8797,1495,1196
"Massachusetts",2020-04-13,9096,1508,1207
"Massachusetts",2020-04-14,9319,1506,1205
"Massachusetts",2020-04-15,9456,1488,1191
"Massachusetts",2020-04-16,9506,1456,1165
"Massachusetts",2020-04-17,9467,1410,1128
"Massachusetts",2020-04-18,9343,1351,1081
"Massachusetts",2020-04-19,9139,1281,1025
"Massachusetts",2020-04-20,8857,1203,962
"Massachusetts",2020-04-21,8507,1117,894
"Massachusetts",2020-04-22,8099,1028,822
"Massachusetts",2020-04-23,7644,936,749
"Massachusetts",2020-04-24,7150,844,675
"Massachusetts",2020-04-25,6626,752,602
"Massachusetts",2020-04-26,6087,664,531
"Massachusetts",2020-04-27,5543,580,464
"Massachusetts",2020-04-28,5003,502,401
"Massachusetts",2020-04-29,4475,430,344
"Massachusetts",2020-04-30,3967,364,291
"Massachusetts",2020-05-01,3486,305,244
"Massachusetts",2020-05-02,3035,253,203
"Massachusetts",2020-05-03,2618,208,167
"Massachusetts",2020-05-04,2239,169,136
"Massachusetts",2020-05-05,1897,137,109
"Massachusetts",2020-05-06,1594,109,87
"Massachusetts",2020-05-07,1327,86,69
"Massachusetts",2020-05-08,1093,67,54
"Massachusetts",2020-05-09,894,52,42
"Massachusetts",2020-05-10,724,40,32
"Massachusetts",2020-05-11,581,31,24
"Massachusetts",2020-05-12,463,23,19
"Massachusetts",2020-05-13,363,17,14
"Massachusetts",2020-05-14,282,12,10
"Massachusetts",2020-05-15,217,8,7
"Massachusetts",2020-05-16,165,6,5
"Massachusetts",2020-05-17,124,4,3
"Massachusetts",2020-05-18,93,2,2
"Massachusetts",2020-05-19,68,1,1
"Massachusetts",2020-05-20,49,0,0
"Massachusetts",2020-05-21,35,0,0
"Massachusetts",2020-05-22,24,0,0
"Massachusetts",2020-05-23,17,0,0
"Massachusetts",2020-05-24,11,0,0
"Massachusetts",2020-05-25,7,0,0
"Massachusetts",2020-05-26,4,0,0
"Massachusetts",2020-05-27,1,0,0
"Massachusetts",2020-05-28,1,0,0
"Massachusetts",2020-05-29,1,0,0
"Massachusetts",2020-05-30,0,0,0
"Massachusetts",2020-05-31,0,0,0
"Massachusetts",2020-06-01,0,0,0
"Massachusetts",2020-06-02,0,0,0
"Massachusetts",2020-06-03,0,0,0
"Massachusetts",2020-06-04,0,0,0
"Massachusetts",2020-06-05,0,0,0
"Massachusetts",2020-06-06,0,0,0
"Massachusetts",2020-06-07,0,0,0
"Massachusetts",2020-06-08,0,0,0
"Massachusetts",2020-06-09,0,0,0
"Massachusetts",2020-06-10,0,0,0
"Massachusetts",2020-06-11,0,0,0
"Massachusetts",2020-06-12,0,0,0
"Massachusetts",2020-06-13,0,0,0
"Massachusetts",2020-06-14,0,0,0
"Massachusetts",2020-06-15,0,0,0
"Massachusetts",2020-06-16,0,0,0
"Massachusetts",2020-06-17,0,0,0
"Massachusetts",2020-06-18,0,0,0
"Massachusetts",2020-06-19,0,0,0
"Massachusetts",2020-06-20,0,0,0
"Massachusetts",2020-06-21,0,0,0
"Massachusetts",2020-06-22,0,0,0
"Massachusetts",2020-06-23,0,0,0
"Massachusetts",2020-06-24,0,0,0
"Massachusetts",2020-06-25,0,0,0
"Massachusetts",2020-06-26,0,0,0
"Massachusetts",2020-06-27,0,0,0
"Massachusetts",2020-06-28,0,0,0
"Massachusetts",2020-06-29,0,0,0
"Massachusetts",2020-06-30,0,0,0
"Massachusetts",2020-07-01,0,0,0
"Massachusetts",2020-07-02,0,0,0
"Massachusetts",2020-07-03,0,0,0
"Massachusetts",2020-07-04,0,0,0
"Massachusetts",2020-07-05,0,0,0
"Massachusetts",2020-07-06,0,0,0
"Massachusetts",2020-07-07,0,0,0
"Massachusetts",2020-07-08,0,0,0
"Massachusetts",2020-07-09,0,0,0
"Massachusetts",2020-07-10,0,0,0
"Massachusetts",2020-07-11,0,0,0
"Massachusetts",2020-07-12,0,0,0
"Massachusetts",2020-07-13,0,0,0
"Massachusetts",2020-07-14,0,0,0
"Massachusetts",2020-07-15,0,0,0
"Massachusetts",2020-07-16,0,0,0
"Massachusetts",2020-07-17,0,0,0
"Massachusetts",2020-07-18,0,0,0
"Massachusetts",2020-07-19,0,0,0
"Massachusetts",2020-07-20,0,0,0
"Massachusetts",2020-07-21,0,0,0
"Massachusetts",2020-07-22,0,0,0
"Massachusetts",2020-07-23,0,0,0
"Massachusetts",2020-07-24,0,0,0
"Massachusetts",2020-07-25,0,0,0
"Massachusetts",2020-07-26,0,0,0
"Massachusetts",2020-07-27,0,0,0
"Massachusetts",2020-07-28,0,0,0
"Massachusetts",2020-07-29,0,0,0
"Massachusetts",2020-07-30,0,0,0
"Massachusetts",2020-07-31,0,0,0
"Massachusetts",2020-08-01,0,0,0
"Massachusetts",2020-08-02,0,0,0
"Massachusetts",2020-08-03,0,0,0
"Massachusetts",2020-08-04,0,0,0
"Maryland",2020-04-01,776,160,128
"Maryland",2020-04-02,907,184,147
"Maryland",2020-04-03,1052,209,167
"Maryland",2020-04-04,1200,237,189
"Maryland",2020-04-05,1367,266,213
"Maryland",2020-04-06,1533,297,238
"Maryland",2020-04-07,1711,330,264
"Maryland",2020-04-08,1911,363,291
"Maryland",2020-04-09,2115,398,318
"Maryland",2020-04-10,2327,433,346
"Maryland",2020-04-11,2547,470,375
"Maryland",2020-04-12,2772,506,404
"Maryland",2020-04-13,3000,541,433
"Maryland",2020-04-14,3232,577,462
"Maryland",2020-04-15,3462,612,489
"Maryland",2020-04-16,3690,645,516
"Maryland",2020-04-17,3914,677,542
"Maryland",2020-04-18,4132,707,566
"Maryland",2020-04-19,4342,735,588
"Maryland",2020-04-20,4540,761,609
"Maryland",2020-04-21,4726,784,627
"Maryland",2020-04-22,4896,803,643
"Maryland",2020-04-23,5045,819,655
"Maryland",2020-04-24,5175,830,664
"Maryland",2020-04-25,5288,838,671
"Maryland",2020-04-26,5373,842,674
"Maryland",2020-04-27,5437,841,673
"Maryland",2020-04-28,5471,835,668
"Maryland",2020-04-29,5478,824,659
"Maryland",2020-04-30,5458,809,647
"Maryland",2020-05-01,5412,791,632
"Maryland",2020-05-02,5337,767,614
"Maryland",2020-05-03,5236,740,592
"Maryland",2020-05-04,5111,710,568
"Maryland",2020-05-05,4961,677,541
"Maryland",2020-05-06,4789,641,513
"Maryland",2020-05-07,4598,604,483
"Maryland",2020-05-08,4393,565,452
"Maryland",2020-05-09,4174,526,421
"Maryland",2020-05-10,3941,486,389
"Maryland",2020-05-11,3702,447,358
"Maryland",2020-05-12,3457,408,327
"Maryland",2020-05-13,3211,370,296
"Maryland",2020-05-14,2965,334,267
"Maryland",2020-05-15,2722,299,239
"Maryland",2020-05-16,2485,266,213
"Maryland",2020-05-17,2256,236,188
"Maryland",2020-05-18,2036,207,165
"Maryland",2020-05-19,1826,181,145
"Maryland",2020-05-20,1629,157,125
"Maryland",2020-05-21,1445,135,108
"Maryland",2020-05-22,1275,116,93
"Maryland",2020-05-23,1117,99,79
"Maryland",2020-05-24,973,84,67
"Maryland",2020-05-25,843,71,57
"Maryland",2020-05-26,726,59,47
"Maryland",2020-05-27,622,49,39
"Maryland",2020-05-28,530,41,32
"Maryland",2020-05-29,448,33,27
"Maryland",2020-05-30,377,27,22
"Maryland",2020-05-31,316,22,18
"Maryland",2020-06-01,263,18,14
"Maryland",2020-06-02,217,14,11
"Maryland",2020-06-03,178,11,9
"Maryland",2020-06-04,144,9,7
"Maryland",2020-06-05,116,7,5
"Maryland",2020-06-06,93,5,4
"Maryland",2020-06-07,73,4,3
"Maryland",2020-06-08,57,2,2
"Maryland",2020-06-09,45,2,1
"Maryland",2020-06-10,34,1,1
"Maryland",2020-06-11,26,0,0
"Maryland",2020-06-12,19,0,0
"Maryland",2020-06-13,14,0,0
"Maryland",2020-06-14,10,0,0
"Maryland",2020-06-15,7,0,0
"Maryland",2020-06-16,4,0,0
"Maryland",2020-06-17,2,0,0
"Maryland",2020-06-18,1,0,0
"Maryland",2020-06-19,1,0,0
"Maryland",2020-06-20,0,0,0
"Maryland",2020-06-21,0,0,0
"Maryland",2020-06-22,0,0,0
"Maryland",2020-06-23,0,0,0
"Maryland",2020-06-24,0,0,0
"Maryland",2020-06-25,0,0,0
"Maryland",2020-06-26,0,0,0
"Maryland",2020-06-27,0,0,0
"Maryland",2020-06-28,0,0,0
"Maryland",2020-06-29,0,0,0
"Maryland",2020-06-30,0,0,0
"Maryland",2020-07-01,0,0,0
"Maryland",2020-07-02,0,0,0
"Maryland",2020-07-03,0,0,0
"Maryland",2020-07-04,0,0,0
"Maryland",2020-07-05,0,0,0
"Maryland",2020-07-06,0,0,0
"Maryland",2020-07-07,0,0,0
"Maryland",2020-07-08,0,0,0
"Maryland",2020-07-09,0,0,0
"Maryland",2020-07-10,0,0,0
"Maryland",2020-07-11,0,0,0
"Maryland",2020-07-12,0,0,0
"Maryland",2020-07-13,0,0,0
"Maryland",2020-07-14,0,0,0
"Maryland",2020-07-15,0,0,0
"Maryland",2020-07-16,0,0,0
"Maryland",2020-07-17,0,0,0
"Maryland",2020-07-18,0,0,0
"Maryland",2020-07-19,0,0,0
"Maryland",2020-07-20,0,0,0
"Maryland",2020-07-21,0,0,0
"Maryland",2020-07-22,0,0,0
"Maryland",2020-07-23,0,0,0
"Maryland",2020-07-24,0,0,0
"Maryland",2020-07-25,0,0,0
"Maryland",2020-07-26,0,0,0
"Maryland",2020-07-27,0,0,0
"Maryland",2020-07-28,0,0,0
"Maryland",2020-07-29,0,0,0
"Maryland",2020-07-30,0,0,0
"Maryland",2020-07-31,0,0,0
"Maryland",2020-08-01,0,0,0
"Maryland",2020-08-02,0,0,0
"Maryland",2020-08-03,0,0,0
"Maryland",2020-08-04,0,0,0
"Maine",2020-04-01,419,89,71
"Maine",2020-04-02,469,92,74
"Maine",2020-04-03,536,103,83
"Maine",2020-04-04,600,115,92
"Maine",2020-04-05,674,126,101
"Maine",2020-04-06,739,137,109
"Maine",2020-04-07,806,147,117
"Maine",2020-04-08,872,156,125
"Maine",2020-04-09,914,164,132
"Maine",2020-04-10,971,171,137
"Maine",2020-04-11,1023,177,142
"Maine",2020-04-12,1068,181,145
"Maine",2020-04-13,1107,184,147
"Maine",2020-04-14,1138,185,148
"Maine",2020-04-15,1160,184,147
"Maine",2020-04-16,1174,182,146
"Maine",2020-04-17,1179,179,143
"Maine",2020-04-18,1176,174,140
"Maine",2020-04-19,1166,169,135
"Maine",2020-04-20,1147,163,130
"Maine",2020-04-21,1123,156,125
"Maine",2020-04-22,1092,149,119
"Maine",2020-04-23,1056,141,113
"Maine",2020-04-24,1016,134,107
"Maine",2020-04-25,974,126,101
"Maine",2020-04-26,928,118,94
"Maine",2020-04-27,881,110,88
"Maine",2020-04-28,833,103,82
"Maine",2020-04-29,785,96,77
"Maine",2020-04-30,737,89,71
"Maine",2020-05-01,689,82,66
"Maine",2020-05-02,644,76,61
"Maine",2020-05-03,599,70,56
"Maine",2020-05-04,557,65,52
"Maine",2020-05-05,515,59,48
"Maine",2020-05-06,477,55,44
"Maine",2020-05-07,441,50,40
"Maine",2020-05-08,408,46,37
"Maine",2020-05-09,377,43,34
"Maine",2020-05-10,347,39,32
"Maine",2020-05-11,320,36,29
"Maine",2020-05-12,293,33,26
"Maine",2020-05-13,268,30,24
"Maine",2020-05-14,245,27,22
"Maine",2020-05-15,223,25,20
"Maine",2020-05-16,203,22,18
"Maine",2020-05-17,185,20,16
"Maine",2020-05-18,168,18,14
"Maine",2020-05-19,153,16,13
"Maine",2020-05-20,139,14,11
"Maine",2020-05-21,127,13,11
"Maine",2020-05-22,115,12,10
"Maine",2020-05-23,105,11,9
"Maine",2020-05-24,95,10,8
"Maine",2020-05-25,87,10,8
"Maine",2020-05-26,79,9,7
"Maine",2020-05-27,73,9,7
"Maine",2020-05-28,68,8,6
"Maine",2020-05-29,63,8,6
"Maine",2020-05-30,59,7,6
"Maine",2020-05-31,55,7,5
"Maine",2020-06-01,50,6,5
"Maine",2020-06-02,46,6,4
"Maine",2020-06-03,43,5,4
"Maine",2020-06-04,39,4,3
"Maine",2020-06-05,35,4,3
"Maine",2020-06-06,31,3,2
"Maine",2020-06-07,28,2,2
"Maine",2020-06-08,24,2,2
"Maine",2020-06-09,21,1,1
"Maine",2020-06-10,18,1,1
"Maine",2020-06-11,15,1,1
"Maine",2020-06-12,12,1,0
"Maine",2020-06-13,10,0,0
"Maine",2020-06-14,8,0,0
"Maine",2020-06-15,6,0,0
"Maine",2020-06-16,4,0,0
"Maine",2020-06-17,3,0,0
"Maine",2020-06-18,2,0,0
"Maine",2020-06-19,1,0,0
"Maine",2020-06-20,1,0,0
"Maine",2020-06-21,1,0,0
"Maine",2020-06-22,0,0,0
"Maine",2020-06-23,0,0,0
"Maine",2020-06-24,0,0,0
"Maine",2020-06-25,0,0,0
"Maine",2020-06-26,0,0,0
"Maine",2020-06-27,0,0,0
"Maine",2020-06-28,0,0,0
"Maine",2020-06-29,0,0,0
"Maine",2020-06-30,0,0,0
"Maine",2020-07-01,0,0,0
"Maine",2020-07-02,0,0,0
"Maine",2020-07-03,0,0,0
"Maine",2020-07-04,0,0,0
"Maine",2020-07-05,0,0,0
"Maine",2020-07-06,0,0,0
"Maine",2020-07-07,0,0,0
"Maine",2020-07-08,0,0,0
"Maine",2020-07-09,0,0,0
"Maine",2020-07-10,0,0,0
"Maine",2020-07-11,0,0,0
"Maine",2020-07-12,0,0,0
"Maine",2020-07-13,0,0,0
"Maine",2020-07-14,0,0,0
"Maine",2020-07-15,0,0,0
"Maine",2020-07-16,0,0,0
"Maine",2020-07-17,0,0,0
"Maine",2020-07-18,0,0,0
"Maine",2020-07-19,0,0,0
"Maine",2020-07-20,0,0,0
"Maine",2020-07-21,0,0,0
"Maine",2020-07-22,0,0,0
"Maine",2020-07-23,0,0,0
"Maine",2020-07-24,0,0,0
"Maine",2020-07-25,0,0,0
"Maine",2020-07-26,0,0,0
"Maine",2020-07-27,0,0,0
"Maine",2020-07-28,0,0,0
"Maine",2020-07-29,0,0,0
"Maine",2020-07-30,0,0,0
"Maine",2020-07-31,0,0,0
"Maine",2020-08-01,0,0,0
"Maine",2020-08-02,0,0,0
"Maine",2020-08-03,0,0,0
"Maine",2020-08-04,0,0,0
"Louisiana",2020-04-01,5501,1015,812
"Louisiana",2020-04-02,5865,1067,853
"Louisiana",2020-04-03,6252,1109,887
"Louisiana",2020-04-04,6555,1141,913
"Louisiana",2020-04-05,6879,1163,930
"Louisiana",2020-04-06,7160,1174,939
"Louisiana",2020-04-07,7346,1174,940
"Louisiana",2020-04-08,7410,1164,931
"Louisiana",2020-04-09,7463,1143,915
"Louisiana",2020-04-10,7455,1114,891
"Louisiana",2020-04-11,7379,1074,860
"Louisiana",2020-04-12,7244,1027,822
"Louisiana",2020-04-13,7053,973,778
"Louisiana",2020-04-14,6810,913,730
"Louisiana",2020-04-15,6521,847,678
"Louisiana",2020-04-16,6191,779,623
"Louisiana",2020-04-17,5828,709,567
"Louisiana",2020-04-18,5439,638,510
"Louisiana",2020-04-19,5034,569,455
"Louisiana",2020-04-20,4618,501,401
"Louisiana",2020-04-21,4199,437,350
"Louisiana",2020-04-22,3782,376,301
"Louisiana",2020-04-23,3379,320,256
"Louisiana",2020-04-24,2991,270,216
"Louisiana",2020-04-25,2622,226,181
"Louisiana",2020-04-26,2278,186,149
"Louisiana",2020-04-27,1959,151,121
"Louisiana",2020-04-28,1669,122,97
"Louisiana",2020-04-29,1407,97,78
"Louisiana",2020-04-30,1176,77,62
"Louisiana",2020-05-01,974,60,48
"Louisiana",2020-05-02,798,46,37
"Louisiana",2020-05-03,646,35,28
"Louisiana",2020-05-04,517,26,21
"Louisiana",2020-05-05,412,20,16
"Louisiana",2020-05-06,322,14,12
"Louisiana",2020-05-07,250,10,8
"Louisiana",2020-05-08,191,7,5
"Louisiana",2020-05-09,143,4,3
"Louisiana",2020-05-10,106,3,2
"Louisiana",2020-05-11,78,2,1
"Louisiana",2020-05-12,57,1,1
"Louisiana",2020-05-13,41,0,0
"Louisiana",2020-05-14,28,0,0
"Louisiana",2020-05-15,19,0,0
"Louisiana",2020-05-16,12,0,0
"Louisiana",2020-05-17,7,0,0
"Louisiana",2020-05-18,4,0,0
"Louisiana",2020-05-19,2,0,0
"Louisiana",2020-05-20,0,0,0
"Louisiana",2020-05-21,0,0,0
"Louisiana",2020-05-22,0,0,0
"Louisiana",2020-05-23,0,0,0
"Louisiana",2020-05-24,0,0,0
"Louisiana",2020-05-25,0,0,0
"Louisiana",2020-05-26,0,0,0
"Louisiana",2020-05-27,0,0,0
"Louisiana",2020-05-28,0,0,0
"Louisiana",2020-05-29,0,0,0
"Louisiana",2020-05-30,0,0,0
"Louisiana",2020-05-31,0,0,0
"Louisiana",2020-06-01,0,0,0
"Louisiana",2020-06-02,0,0,0
"Louisiana",2020-06-03,0,0,0
"Louisiana",2020-06-04,0,0,0
"Louisiana",2020-06-05,0,0,0
"Louisiana",2020-06-06,0,0,0
"Louisiana",2020-06-07,0,0,0
"Louisiana",2020-06-08,0,0,0
"Louisiana",2020-06-09,0,0,0
"Louisiana",2020-06-10,0,0,0
"Louisiana",2020-06-11,0,0,0
"Louisiana",2020-06-12,0,0,0
"Louisiana",2020-06-13,0,0,0
"Louisiana",2020-06-14,0,0,0
"Louisiana",2020-06-15,0,0,0
"Louisiana",2020-06-16,0,0,0
"Louisiana",2020-06-17,0,0,0
"Louisiana",2020-06-18,0,0,0
"Louisiana",2020-06-19,0,0,0
"Louisiana",2020-06-20,0,0,0
"Louisiana",2020-06-21,0,0,0
"Louisiana",2020-06-22,0,0,0
"Louisiana",2020-06-23,0,0,0
"Louisiana",2020-06-24,0,0,0
"Louisiana",2020-06-25,0,0,0
"Louisiana",2020-06-26,0,0,0
"Louisiana",2020-06-27,0,0,0
"Louisiana",2020-06-28,0,0,0
"Louisiana",2020-06-29,0,0,0
"Louisiana",2020-06-30,0,0,0
"Louisiana",2020-07-01,0,0,0
"Louisiana",2020-07-02,0,0,0
"Louisiana",2020-07-03,0,0,0
"Louisiana",2020-07-04,0,0,0
"Louisiana",2020-07-05,0,0,0
"Louisiana",2020-07-06,0,0,0
"Louisiana",2020-07-07,0,0,0
"Louisiana",2020-07-08,0,0,0
"Louisiana",2020-07-09,0,0,0
"Louisiana",2020-07-10,0,0,0
"Louisiana",2020-07-11,0,0,0
"Louisiana",2020-07-12,0,0,0
"Louisiana",2020-07-13,0,0,0
"Louisiana",2020-07-14,0,0,0
"Louisiana",2020-07-15,0,0,0
"Louisiana",2020-07-16,0,0,0
"Louisiana",2020-07-17,0,0,0
"Louisiana",2020-07-18,0,0,0
"Louisiana",2020-07-19,0,0,0
"Louisiana",2020-07-20,0,0,0
"Louisiana",2020-07-21,0,0,0
"Louisiana",2020-07-22,0,0,0
