V1,location,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,location_name
172,Maine,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
173,Maine,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
174,Maine,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
175,Maine,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
176,Maine,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
177,Maine,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
178,Maine,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
179,Maine,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
180,Maine,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
181,Maine,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.03,210,653.05,0,0,0,0,0,0,Maine
1,Louisiana,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
2,Louisiana,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
3,Louisiana,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
4,Louisiana,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
5,Louisiana,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
6,Louisiana,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
7,Louisiana,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
8,Louisiana,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
9,Louisiana,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
10,Louisiana,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
11,Louisiana,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
12,Louisiana,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
13,Louisiana,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
14,Louisiana,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
15,Louisiana,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
16,Louisiana,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
17,Louisiana,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
18,Louisiana,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
19,Louisiana,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
20,Louisiana,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
21,Louisiana,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
22,Louisiana,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
23,Louisiana,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
24,Louisiana,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
25,Louisiana,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
26,Louisiana,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
27,Louisiana,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
28,Louisiana,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana
29,Louisiana,3/5/20,2.23537352,0,8.585902256,0.529347542,0,2,0.425324635,0,1.714285714,0,0,0,2.23537352,0,8.585902256,0.529347542,0,2,0,0,0,0,0,0,0,0,0,Louisiana
30,Louisiana,3/6/20,4.561901218,0,12.5,1.079945581,0,3.142857143,0.859499552,0,2.445833333,0,0,0,2.326527698,0,8.857142857,0.550598039,0,2.125446429,0,0,0,0,0,0,0,0,0,Louisiana
31,Louisiana,3/7/20,12.99368979,7.498611111,21.72455357,3.053539836,1.428571429,5.432142857,2.436103408,1.142857143,4.285714286,0,0,0,8.431788571,4.427232143,14.86071429,1.973594255,0.857142857,3.571428571,0,0,0,0,0,0,0,0,0,Louisiana
32,Louisiana,3/8/20,21.46153137,14.42857143,31.29567669,5.046704586,3.054166667,7.857589286,4.021299253,2.285714286,6.285714286,0,0,0,8.467841577,4.567857143,14.85714286,1.99316475,0.857142857,3.752083333,0,0,0,0,0,0,0,0,0,Louisiana
33,Louisiana,3/9/20,27.57640123,20.42857143,38.00714286,6.493863507,4.428571429,9.263721805,5.175840269,3.428571429,7.445175439,0,0,0,6.114869865,3.857142857,8.500657895,1.447158921,0.665625,2.376339286,0,0,0,0,0,0,0,0,0,Louisiana
34,Louisiana,3/10/20,47.40098256,35.28412698,62.14285714,11.15761965,7.875,15.42896825,8.913087222,6.142857143,12.31726974,0,0,0,19.82458133,10.62366071,32,4.663756143,2.285714286,8.057738095,0,0,0,0,0,0,0,0,0,Louisiana
35,Louisiana,3/11/20,56.74927189,42.28482143,73.575,13.38128692,9.444047619,18.14285714,10.69456271,7.428571429,14.83392857,0,0,0,9.348289326,1.857142857,19.58214286,2.223667269,0.428571429,5.003571429,0,0,0,0,0,0,0,0,0,Louisiana
36,Louisiana,3/12/20,98.15783232,83.13928571,115.5742481,23.16315952,18.49821429,28.27797619,18.52728976,14.71428571,22.7797619,0,0,0,41.40856043,33.99868421,50.14642857,9.781872598,7.428571429,12.43214286,0,0,0,0,0,0,0,0,0,Louisiana
37,Louisiana,3/13/20,131.2875844,114.2473214,149.5823308,30.61904234,25.52387218,35.86071429,24.48306256,20.37276786,28.8593985,0,0,0,33.62942771,24.28214286,44.42857143,7.955558486,5.285714286,11,0,0,0,0,0,0,0,0,0,Louisiana
38,Louisiana,3/14/20,177.5109114,153.1392857,205.6208333,41.15020666,34.88854167,48.28928571,32.9301427,27.62366071,39,1,1,1,46.74194411,29.28571429,67.12544643,11.04978138,6.625,16.43214286,1,1,1,0,0,0,0,0,0,Louisiana
39,Louisiana,3/15/20,224.2884309,197.4272321,254.2892857,50.83374577,43.71428571,59.43109244,40.66637498,34.42857143,47.35349265,1,1,1,49.52091924,34.85714286,66.57901786,11.65493959,7.857142857,15.878125,2,2,2,0,0,0,0,0,0,Louisiana
40,Louisiana,3/16/20,356.6386491,324.3214286,390.15,80.72940078,72,90,64.57165852,57.56596639,72.14642857,1,1,1,135.1038995,114.4142857,157.2892857,31.88957991,26.14285714,38.25069444,3,3,3,0,0,0,0,0,0,Louisiana
41,Louisiana,3/17/20,462.9475247,427.8428571,500.1464286,104.8646473,95.121875,115.575,83.87512923,75.71428571,92.63080357,1,1,1,108.5508609,89.28571429,129.2637218,25.61427108,20.85446429,31.28571429,4,4,4,0,0,0,0,0,0,Louisiana
42,Louisiana,3/18/20,656.8632135,610.8513393,701.3119048,147.3739349,135.2821429,160.8607143,117.8636312,107.8544643,129.1119048,0,0,0,199.1825266,170.73125,229.4571429,47.01173666,39,55.86071429,4,4,4,0,0,0,0,0,0,Louisiana
43,Louisiana,3/19/20,805.9431757,756.8464286,855.1535714,180.9837548,167.5665179,194.7183036,144.7337509,133.1361607,157.0071429,6,6,6,151.179969,130.2785714,173.5345865,35.70982665,29.71428571,41.57380952,10,10,10,0,0,0,0,0,0,Louisiana
44,Louisiana,3/20/20,1042.779849,997.097619,1093.173214,230.716404,216.4272321,244.8607143,184.502283,172,196.575,4,4,4,252.9317369,230.8544643,274.1464286,59.64402291,52.94270833,66.14900794,14,14,14,0,0,0,0,0,0,Louisiana
45,Louisiana,3/21/20,1218.420163,1165.142857,1272.685526,267.1765818,251.8638393,282.2964286,213.6618636,201.2473214,226.6136905,2,2,2,188.3304735,159.6058036,218.8642857,44.41374813,37,52.42857143,16,16,16,0,0,0,0,0,0,Louisiana
46,Louisiana,3/22/20,1410.506994,1352.852381,1473.638542,306.1356942,290.425,324.1448413,244.7986899,231.7107143,260.1464286,4,4,4,209.9317843,180.2607143,250.1428571,49.59707057,41.26015038,59.37633929,20,20,20,0,0,0,0,0,0,Louisiana
47,Louisiana,3/23/20,1706.012955,1643.992857,1792.15,369.0434629,352.8428571,391.7276786,295.1745507,281.3319444,314.4357143,15,15,15,315.7205277,281.1598684,366.7142857,74.35782567,65.35069659,87.28928571,35,35,35,0,0,0,0,0,0,Louisiana
48,Louisiana,3/24/20,2108.113885,2028.819664,2221.376339,443.169045,421.4993421,471.7142857,354.4883497,337.3319444,378.1486607,11,11,11,449.3201427,408.2138889,504.6142857,105.9037444,95.27638889,121.4357143,46,46,46,0,0,0,0,0,0,Louisiana
49,Louisiana,3/25/20,2476.23659,2321.659211,2659.5,515.844636,476.6315789,560.725,412.5657566,381.5210526,450.575,19,19,19,415.8168138,320.3092105,520.8607143,98.05176649,74.94736842,125.1517857,65,65,65,0,0,0,38.84463604,0,83.725,Louisiana
50,Louisiana,3/26/20,2864.626684,2583.559211,3142.167411,577.0103271,509.9355263,646.5727679,461.5300137,407.6171053,517.7321429,18,18,18,456.0958812,324.4822368,592.7178571,107.6406883,76.20789474,141.3834821,83,83,83,0,0,0,100.0103271,32.93552632,169.5727679,Louisiana
51,Louisiana,3/27/20,3286.670762,2827.497368,3707.475,658.86801,550.3657895,763.4285714,526.9650218,440.1526316,611.0035714,36,36,36,498.9623845,312.6315789,679.5928571,117.5718293,73.05,163.0035714,119,119,119,0,0,0,181.86801,73.36578947,286.4285714,Louisiana
52,Louisiana,3/28/20,3709.274013,3019.451316,4327.182143,724.2429688,560.2552632,872.0178571,579.2566924,448.0447368,699.4392857,18,18,18,533.0495371,299.7355263,755.8714286,125.7089953,69.78815789,180,137,137,137,0,0,0,247.2429688,83.25526316,395.0178571,Louisiana
53,Louisiana,3/29/20,4182.546623,3213.667105,5020.296429,813.4047245,583.1815789,1013.178571,650.5748286,468.2486842,810.5785714,14,14,14,563.8032874,276.8907895,831.0035714,133.0821581,64.89473684,197.7598214,151,151,151,0,0,0,336.4047245,106.1815789,536.1785714,Louisiana
54,Louisiana,3/30/20,4679.107662,3377.878947,5790.917857,904.0540692,595.9447368,1167.882143,723.0321021,475.8947368,935.7285714,34,34,34,589.7086457,246.0513158,905.8857143,138.9923537,58.41315789,214.1535714,185,185,185,0,0,0,427.0540692,118.9447368,690.8821429,Louisiana
55,Louisiana,3/31/20,5097.158053,3412.735526,6524.160714,973.7665824,579.3736842,1311.175,778.7621143,461.8236842,1048.596429,54,54,54,609.3827716,217.6131579,969.3821429,143.6675509,51.99078947,231.2964286,239,239,239,0,0,0,496.7665824,102.3736842,834.175,Louisiana
56,Louisiana,4/1/20,5501.177327,3397.081579,7282.725,1015.187883,522.6144737,1435.446429,811.9921974,417.7157895,1147.439286,46.536,38,53,625.117542,192.3407895,1035.753571,147.4050719,45.46710526,246.2892857,285.536,277,292,0,0,78.725,538.1878834,45.61447368,958.4464286,Louisiana
57,Louisiana,4/2/20,5864.670854,3316.607895,8028.442857,1066.620164,485.6434211,1565.717857,853.1532235,386.5026316,1252.296429,51.698,39,62,632.7090933,160.9868421,1085.728571,149.1686986,38.31184211,257.2892857,337.234,316,354,0,0,824.4428571,589.6201645,8.643421053,1088.717857,Louisiana
58,Louisiana,4/3/20,6251.540068,3230.155263,8839.896429,1109.038354,436.6644737,1688.714286,887.0871628,346.4315789,1349.442857,56.88,39,71,635.4020616,131.4710526,1120.585714,149.7564785,30.36315789,266.2892857,394.114,355,425,0,0,1635.896429,632.0383542,0,1211.714286,Louisiana
59,Louisiana,4/4/20,6555.350657,3073.476316,9580.307143,1141.015761,387.3986842,1799.867857,912.797096,307.3052632,1438.007143,61.312,37,80,632.5660421,104.225,1140.582143,149.294175,24.30394737,271.2857143,455.426,392,505,0,0,2376.307143,664.0157609,0,1322.867857,Louisiana
60,Louisiana,4/5/20,6879.132947,2918.264474,10344.62143,1162.695637,339.0223684,1894.725,930.2259756,269.1618421,1515.142857,65.233,35,89,624.6445482,81.08026316,1158.289286,147.1529088,18.67236842,276.0071429,520.659,427,594,0,0,3140.621429,685.6956373,0,1417.725,Louisiana
61,Louisiana,4/6/20,7160.313325,2729.1,11053.29286,1173.56805,285.2868421,1968.457143,939.0078067,227.2960526,1575.860714,68.616,32,98,609.4614049,56.89078947,1156.9,143.7430737,13.68026316,275,589.275,459,692,0,0,3849.292857,696.5680496,0,1491.457143,Louisiana
62,Louisiana,4/7/20,7346.349606,2505.176316,11660.15357,1174.275235,236.7802632,2030.45,939.6903358,187.1447368,1626.435714,71.383,28.975,107,591.4231212,42.25789474,1144.035714,139.560591,9.944736842,271.4285714,660.658,487.975,799,142.349606,0,4456.153571,697.2752352,0,1553.45,Louisiana
63,Louisiana,4/8/20,7409.840798,2171.072368,12107.29643,1163.744961,190.9171053,2061.003571,931.2432509,151.4513158,1652.785714,73.485,25,115,564.0189305,30.62763158,1115.325,133.0195799,7.052631579,264.8607143,734.143,512.975,914,205.840798,0,4903.296429,686.7449607,0,1584.003571,Louisiana
64,Louisiana,4/9/20,7462.503374,1905.244737,12494.94643,1143.24033,147.5039474,2074.721429,914.7161371,118.9302632,1661.860714,74.899,21,121,537.3109578,21.30263158,1074.585714,126.8154765,4.893421053,254.7142857,809.042,533.975,1035,258.5033743,0,5290.946429,666.2403297,0,1597.721429,Louisiana
65,Louisiana,4/10/20,7454.544938,1647.122368,12768.80714,1113.576143,111.9934211,2060.728571,891.0823285,88.41842105,1650.428571,75.608,17,127,506.4820913,14.10526316,1025.153571,119.5176297,3.207894737,244,884.65,550.975,1162,250.5449375,0,5564.807143,636.5761434,0,1583.728571,Louisiana
66,Louisiana,4/11/20,7379.274542,1403.364474,12905.86429,1074.463121,84.41184211,2027.857143,859.69335,67.93815789,1623.289286,75.608,14,131,469.4434996,7.818421053,962.1428571,110.7223152,1.998684211,228,960.258,564.975,1293,175.2745424,0,5701.864286,597.463121,0,1550.857143,Louisiana
67,Louisiana,4/12/20,7244.215911,1176.947368,12917.36071,1027.041857,61.82105263,1969.575,821.6702513,49.975,1575.871429,74.921,11,133,431.8216032,5.947368421,897.1464286,101.9482242,1.315789474,213.1464286,1035.179,575.975,1426,40.21591094,0,5713.360714,550.0418568,0,1492.575,Louisiana
68,Louisiana,4/13/20,7052.586548,963.7815789,12800.63929,972.580569,43.83684211,1888.717857,778.0513972,35.26052632,1511.575,73.559,8,134,393.2529796,4.946052632,819.75625,92.75769438,1,197,1108.738,583.975,1560,0,0,5596.639286,495.580569,0,1411.717857,Louisiana
69,Louisiana,4/14/20,6810.497489,768.6052632,12549.31786,912.639528,30.46842105,1794.428571,730.0249704,24.46184211,1435.725,71.549,6,133,355.7908947,0,749.7357143,83.93664845,0,177.5785714,1180.287,589.975,1693,0,0,5345.317857,435.639528,0,1317.428571,Louisiana
70,Louisiana,4/15/20,6521.29579,607.2710526,12199.28214,847.4136829,20.15,1680.735714,677.8545481,15.84210526,1344.289286,68.951,4,131,315.8912185,0,665.5785714,74.50458159,0,159.5821429,1249.238,593.975,1824,0,0,4995.282143,370.4136829,0,1203.735714,Louisiana
71,Louisiana,4/16/20,6190.53853,461.7592105,11728.775,779.3309646,12.94078947,1557.578571,623.3781714,10.21052632,1245.582143,65.804,3,127,276.4639652,0,588.2879464,65.16557003,0,141.4285714,1315.042,596.975,1951,0,0,4524.775,302.3309646,0,1080.578571,Louisiana
72,Louisiana,4/17/20,5827.797966,349.5328947,11169.81071,709.1271651,8.260526316,1424.864286,567.226663,6.630263158,1141.292857,62.179,2,121,240.8684727,0,518.8607143,56.85555719,0,124.4321429,1377.221,598.975,2072,0,0,3965.810714,232.1271651,0,947.8642857,Louisiana
73,Louisiana,4/18/20,5439.292265,256.5184211,10531.57143,638.1139344,4.994736842,1292.432143,510.4107955,3.943421053,1033.007143,58.151,1,115,206.7056684,0,448.0178571,48.7221774,0,107.2892857,1435.372,599.975,2187,0,0,3327.571429,161.1139344,0,815.4321429,Louisiana
74,Louisiana,4/19/20,5034.205488,182.6592105,9846.15,568.6712091,2.525,1156.146429,454.87551,1.894736842,925.8785714,53.79,1,107,176.0721641,0,381.8571429,41.55856699,0,92.14285714,1489.162,600.975,2294,0,0,2642.15,91.67120911,0,679.1464286,Louisiana
75,Louisiana,4/20/20,4617.697083,126.2723684,9109.453571,501.1362181,1.210526316,1024.860714,400.9035289,0.944736842,820.7142857,49.263,1,98,147.3143246,0,322.003125,34.72616597,0,77.14866071,1538.425,601.975,2392,0,0,1905.453571,24.13621809,0,547.8607143,Louisiana
76,Louisiana,4/21/20,4199.180281,83.68289474,8335.792857,436.8358998,0,894.5714286,349.5096748,0,717.1535714,44.587,0,89,122.1508687,0,265.4321429,28.74551786,0,64.43214286,1583.012,601.975,2482,0,0,1131.792857,0,0,417.5714286,Louisiana
77,Louisiana,4/22/20,3782.469707,56.61842105,7548.975,376.0902447,0,776.2928571,300.9034025,0,621.2928571,39.93,0,80,99.36380357,0,222.2892857,23.46325,0,54,1622.942,601.975,2562,0,0,344.975,0,0,299.2928571,Louisiana
78,Louisiana,4/23/20,3379.291838,35.10263158,6780.903571,320.4271084,0,661.8607143,256.3464123,0,530.875,35.293,0,71,81.23571429,0,185.4321429,19.11357143,0,44.42857143,1658.235,601.975,2633,0,0,0,0,0,184.8607143,Louisiana
79,Louisiana,4/24/20,2991.061341,22.04736842,6019.946429,270.4117106,0,559.7151786,216.3475181,0,449.4357143,30.836,0,62,65.17360714,0,149.2857143,15.41989286,0,36.28571429,1689.071,601.975,2695,0,0,0,0,0,82.71517857,Louisiana
80,Louisiana,4/25/20,2622.453847,12.1,5295.617857,225.6084309,0,469.7214286,180.5159764,0,376.7151786,26.605,0,54,52.13769643,0,121.4285714,12.30089286,0,29.57142857,1715.676,601.975,2749,0,0,0,0,0,0,Louisiana
81,Louisiana,4/26/20,2277.996239,6.523684211,4623.075,186.0221286,0,389.2857143,148.8116627,0,312.375,22.72,0,46,39.98294643,0,93.86071429,9.378410714,0,22.71785714,1738.396,601.975,2795,0,0,0,0,0,0,Louisiana
82,Louisiana,4/27/20,1959.054971,3.314473684,3982.471429,151.2795378,0,318.0071429,121.0439422,0,255.2857143,19.137,0,39,29.96853571,0,71.87008929,7.046982143,0,17.71517857,1757.533,601.975,2834,0,0,0,0,0,0,Louisiana
83,Louisiana,4/28/20,1668.533979,0,3409.439286,121.7701639,0,257.1464286,97.40321324,0,206.575,15.996,0,32,22.82967857,0,58.43214286,5.401125,0,14.375,1773.529,601.975,2866,0,0,0,0,0,0,Louisiana
84,Louisiana,4/29/20,1407.492062,0,2881.735714,97.32885714,0,205.8642857,77.81348214,0,165.1464286,13.065,0,27,18.80191071,0,48.28571429,4.464410714,0,12.12544643,1786.594,601.975,2893,0,0,0,0,0,0,Louisiana
85,Louisiana,4/30/20,1176.068956,0,2408.75,76.98796429,0,164.253125,61.57889286,0,131.5785714,10.625,0,22,13.92814286,0,37.43571429,3.270964286,0,9.142857143,1797.219,601.975,2914.025,0,0,0,0,0,0,Louisiana
86,Louisiana,5/1/20,973.8155553,0,2008.740179,60.19744643,0,129.1428571,48.12923214,0,104.1428571,8.507,0,17,10.39391071,0,27.71785714,2.443446429,0,6.878125,1805.726,601.975,2931.025,0,0,0,0,0,0,Louisiana
87,Louisiana,5/2/20,797.7083789,0,1646.896429,46.39214286,0,100.5,37.08992857,0,80.575,6.939,0,14,7.256589286,0,20.71428571,1.693839286,0,5.142857143,1812.665,601.975,2945.025,0,0,0,0,0,0,Louisiana
88,Louisiana,5/3/20,645.8587277,0,1338.428571,35.00885714,0,76.575,28.00489286,0,62.42857143,5.477,0,11,4.213839286,0,14.28571429,0.998428571,0,3.571428571,1818.142,601.975,2956,0,0,0,0,0,0,Louisiana
89,Louisiana,5/4/20,517.4991029,0,1076.882143,26.2775,0,58.753125,21.01167857,0,47.30044643,4.009,0,8,3.075785714,0,8.714285714,0.737732143,0,2.428571429,1822.151,601.975,2964,0,0,0,0,0,0,Louisiana
90,Louisiana,5/5/20,411.815,0,860.4535714,19.89357143,0,45.43035714,15.92114286,0,36.62723214,3.011,0,6,3.057946429,0,8.5,0.722571429,0,2.428571429,1825.162,601.975,2970,0,0,0,0,0,0,Louisiana
91,Louisiana,5/6/20,322.4161071,0,677.0214286,14.48358929,0,33.625,11.60689286,0,27.42857143,2.5,0,5,0.092125,0,0,0.025517857,0,0,1827.662,601.975,2975,0,0,0,0,0,0,Louisiana
92,Louisiana,5/7/20,249.6490536,0,529.0035714,9.991928571,0,23.71785714,8.009892857,0,19.375,1.891,0,4,0,0,0,0,0,0,1829.553,601.975,2978,0,0,0,0,0,0,Louisiana
93,Louisiana,5/8/20,190.5770536,0,405.1464286,6.695535714,0,16.28794643,5.367553571,0,13.28571429,1.488,0,3,0,0,0,0,0,0,1831.041,601.975,2980.025,0,0,0,0,0,0,Louisiana
94,Louisiana,5/9/20,143.4347321,0,308.0035714,4.223089286,0,10.878125,3.377446429,0,8.875,1,0,2,0,0,0,0,0,0,1832.041,601.975,2982.025,0,0,0,0,0,0,Louisiana
95,Louisiana,5/10/20,106.1252143,0,230.8571429,2.513339286,0,6.857142857,2.012160714,0,5.714285714,0.5,0,1,0,0,0,0,0,0,1832.541,601.975,2983.025,0,0,0,0,0,0,Louisiana
96,Louisiana,5/11/20,78.05128571,0,171.6272321,1.517589286,0,4.285714286,1.211910714,0,3.572767857,0.5,0,1,0,0,0,0,0,0,1833.041,601.975,2984.025,0,0,0,0,0,0,Louisiana
97,Louisiana,5/12/20,56.89146429,0,127.8678571,0.765625,0,2.571428571,0.6145,0,2.142857143,0.5,0,1,0,0,0,0,0,0,1833.541,601.975,2985.025,0,0,0,0,0,0,Louisiana
98,Louisiana,5/13/20,40.52625,0,92.71428571,0.025767857,0,0,0.021089286,0,0,0.015,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
99,Louisiana,5/14/20,27.95798214,0,66.28928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
100,Louisiana,5/15/20,18.6605,0,44.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
101,Louisiana,5/16/20,11.75433929,0,29.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
102,Louisiana,5/17/20,6.904785714,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
103,Louisiana,5/18/20,4.066607143,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
104,Louisiana,5/19/20,2.059392857,0,6.125446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
105,Louisiana,5/20/20,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
106,Louisiana,5/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
107,Louisiana,5/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
108,Louisiana,5/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
109,Louisiana,5/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
110,Louisiana,5/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
111,Louisiana,5/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
112,Louisiana,5/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
113,Louisiana,5/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
114,Louisiana,5/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
115,Louisiana,5/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
116,Louisiana,5/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
117,Louisiana,6/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
118,Louisiana,6/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.556,601.975,2985.025,0,0,0,0,0,0,Louisiana
