State,Date,Supply_Excess,Supply,Demand,DataSource,Fmax,Buffer,SurgeCorrection
Colorado,2020-04-11,348.5,522.5,174,ihme,1000,1000,1000
Connecticut,2020-04-11,-348,343,691,ihme,1000,1000,1000
Delaware,2020-04-11,94.5,108.5,14,ihme,1000,1000,1000
Florida,2020-04-11,1706,2460,754,ihme,1000,1000,1000
Georgia,2020-04-11,644,1147,503,ihme,1000,1000,1000
Hawaii,2020-04-11,67.5,125.5,58,ihme,1000,1000,1000
Idaho,2020-04-11,85.5,103.5,18,ihme,1000,1000,1000
Illinois,2020-04-11,537,1141,604,ihme,1000,1000,1000
Indiana,2020-04-11,462,764,302,ihme,1000,1000,1000
Iowa,2020-04-11,217.5,280.5,63,ihme,1000,1000,1000
Kansas,2020-04-11,207.5,262.5,55,ihme,1000,1000,1000
Kentucky,2020-04-11,330.5,488.5,158,ihme,1000,1000,1000
Louisiana,2020-04-11,329.5,568.5,239,ihme,1000,1000,1000
Maine,2020-04-11,80.5,108.5,28,ihme,1000,1000,1000
Maryland,2020-04-11,161,499,338,ihme,1000,1000,1000
Massachusetts,2020-04-11,-287,741,1028,ihme,1000,1000,1000
Michigan,2020-04-11,23,933,910,ihme,1000,1000,1000
Minnesota,2020-04-11,354,431,77,ihme,1000,1000,1000
Mississippi,2020-04-11,303.5,385.5,82,ihme,1000,1000,1000
Missouri,2020-04-11,641.5,736.5,95,ihme,1000,1000,1000
Montana,2020-04-11,71.5,85.5,14,ihme,1000,1000,1000
Nebraska,2020-04-11,213,247,34,ihme,1000,1000,1000
Nevada,2020-04-11,291.5,429.5,138,ihme,1000,1000,1000
New Hampshire,2020-04-11,87,107,20,ihme,1000,1000,1000
New Jersey,2020-04-11,-1438,751,2189,ihme,1000,1000,1000
New Mexico,2020-04-11,119.5,186.5,67,ihme,1000,1000,1000
New York,2020-04-11,-2353,2262,4615,ihme,1000,1000,1000
North Carolina,2020-04-11,801,980,179,ihme,1000,1000,1000
North Dakota,2020-04-11,35,102,67,ihme,1000,1000,1000
Ohio,2020-04-11,1182.5,1382.5,200,ihme,1000,1000,1000
Oklahoma,2020-04-11,271.5,390.5,119,ihme,1000,1000,1000
Oregon,2020-04-11,249,277,28,ihme,1000,1000,1000
Pennsylvania,2020-04-11,1179.5,1518.5,339,ihme,1000,1000,1000
Rhode Island,2020-04-11,-15.5,98.5,114,ihme,1000,1000,1000
South Carolina,2020-04-11,451,528,77,ihme,1000,1000,1000
South Dakota,2020-04-11,68,81,13,ihme,1000,1000,1000
Tennessee,2020-04-11,650,816,166,ihme,1000,1000,1000
Texas,2020-04-11,2770.5,3124.5,354,ihme,1000,1000,1000
Utah,2020-04-11,266.5,291.5,25,ihme,1000,1000,1000
Vermont,2020-04-11,32,45,13,ihme,1000,1000,1000
Virginia,2020-04-11,545.5,711.5,166,ihme,1000,1000,1000
Washington,2020-04-11,292.5,473.5,181,ihme,1000,1000,1000
West Virginia,2020-04-11,225,266,41,ihme,1000,1000,1000
Wisconsin,2020-04-11,295.5,442.5,147,ihme,1000,1000,1000
Wyoming,2020-04-11,58,60,2,ihme,1000,1000,1000
Alabama,2020-04-12,308,472,164,ihme,1000,1000,1000
Alaska,2020-04-12,10.5,53.5,43,ihme,1000,1000,1000
Arizona,2020-04-12,601.5,745.5,144,ihme,1000,1000,1000
Arkansas,2020-04-12,291.5,327.5,36,ihme,1000,1000,1000
California,2020-04-12,2833,3494,661,ihme,1000,1000,1000
Colorado,2020-04-12,345.5,522.5,177,ihme,1000,1000,1000
Connecticut,2020-04-12,-414,343,757,ihme,1000,1000,1000
Delaware,2020-04-12,95.5,108.5,13,ihme,1000,1000,1000
Florida,2020-04-12,1619,2460,841,ihme,1000,1000,1000
Georgia,2020-04-12,614,1147,533,ihme,1000,1000,1000
Hawaii,2020-04-12,65.5,125.5,60,ihme,1000,1000,1000
Idaho,2020-04-12,85.5,103.5,18,ihme,1000,1000,1000
Illinois,2020-04-12,532,1141,609,ihme,1000,1000,1000
Indiana,2020-04-12,449,764,315,ihme,1000,1000,1000
Iowa,2020-04-12,210.5,280.5,70,ihme,1000,1000,1000
Kansas,2020-04-12,202.5,262.5,60,ihme,1000,1000,1000
Kentucky,2020-04-12,316.5,488.5,172,ihme,1000,1000,1000
Louisiana,2020-04-12,348.5,568.5,220,ihme,1000,1000,1000
Maine,2020-04-12,78.5,108.5,30,ihme,1000,1000,1000
Maryland,2020-04-12,130,499,369,ihme,1000,1000,1000
Massachusetts,2020-04-12,-379,741,1120,ihme,1000,1000,1000
Michigan,2020-04-12,68,933,865,ihme,1000,1000,1000
Minnesota,2020-04-12,348,431,83,ihme,1000,1000,1000
Mississippi,2020-04-12,299.5,385.5,86,ihme,1000,1000,1000
Missouri,2020-04-12,634.5,736.5,102,ihme,1000,1000,1000
Montana,2020-04-12,69.5,85.5,16,ihme,1000,1000,1000
Nebraska,2020-04-12,209,247,38,ihme,1000,1000,1000
Nevada,2020-04-12,283.5,429.5,146,ihme,1000,1000,1000
New Hampshire,2020-04-12,85,107,22,ihme,1000,1000,1000
New Jersey,2020-04-12,-1453,751,2204,ihme,1000,1000,1000
New Mexico,2020-04-12,110.5,186.5,76,ihme,1000,1000,1000
New York,2020-04-12,-2086,2262,4348,ihme,1000,1000,1000
North Carolina,2020-04-12,789,980,191,ihme,1000,1000,1000
North Dakota,2020-04-12,29,102,73,ihme,1000,1000,1000
Ohio,2020-04-12,1184.5,1382.5,198,ihme,1000,1000,1000
Oklahoma,2020-04-12,263.5,390.5,127,ihme,1000,1000,1000
Oregon,2020-04-12,247,277,30,ihme,1000,1000,1000
Pennsylvania,2020-04-12,1170.5,1518.5,348,ihme,1000,1000,1000
Rhode Island,2020-04-12,-27.5,98.5,126,ihme,1000,1000,1000
South Carolina,2020-04-12,446,528,82,ihme,1000,1000,1000
South Dakota,2020-04-12,66,81,15,ihme,1000,1000,1000
Tennessee,2020-04-12,639,816,177,ihme,1000,1000,1000
Texas,2020-04-12,2742.5,3124.5,382,ihme,1000,1000,1000
Utah,2020-04-12,264.5,291.5,27,ihme,1000,1000,1000
Vermont,2020-04-12,33,45,12,ihme,1000,1000,1000
Virginia,2020-04-12,531.5,711.5,180,ihme,1000,1000,1000
Washington,2020-04-12,297.5,473.5,176,ihme,1000,1000,1000
West Virginia,2020-04-12,220,266,46,ihme,1000,1000,1000
Wisconsin,2020-04-12,289.5,442.5,153,ihme,1000,1000,1000
Wyoming,2020-04-12,57,60,3,ihme,1000,1000,1000
Alabama,2020-04-13,297,472,175,ihme,1000,1000,1000
Alaska,2020-04-13,9.5,53.5,44,ihme,1000,1000,1000
Arizona,2020-04-13,591.5,745.5,154,ihme,1000,1000,1000
Arkansas,2020-04-13,288.5,327.5,39,ihme,1000,1000,1000
California,2020-04-13,2822,3494,672,ihme,1000,1000,1000
Colorado,2020-04-13,347.5,522.5,175,ihme,1000,1000,1000
Connecticut,2020-04-13,-475,343,818,ihme,1000,1000,1000
Delaware,2020-04-13,95.5,108.5,13,ihme,1000,1000,1000
Florida,2020-04-13,1565,2460,895,ihme,1000,1000,1000
Georgia,2020-04-13,581,1147,566,ihme,1000,1000,1000
Hawaii,2020-04-13,65.5,125.5,60,ihme,1000,1000,1000
Idaho,2020-04-13,84.5,103.5,19,ihme,1000,1000,1000
Illinois,2020-04-13,531,1141,610,ihme,1000,1000,1000
Indiana,2020-04-13,437,764,327,ihme,1000,1000,1000
Iowa,2020-04-13,203.5,280.5,77,ihme,1000,1000,1000
Kansas,2020-04-13,198.5,262.5,64,ihme,1000,1000,1000
Kentucky,2020-04-13,305.5,488.5,183,ihme,1000,1000,1000
Louisiana,2020-04-13,366.5,568.5,202,ihme,1000,1000,1000
Maine,2020-04-13,76.5,108.5,32,ihme,1000,1000,1000
Maryland,2020-04-13,105,499,394,ihme,1000,1000,1000
Massachusetts,2020-04-13,-473,741,1214,ihme,1000,1000,1000
Michigan,2020-04-13,121,933,812,ihme,1000,1000,1000
Minnesota,2020-04-13,342,431,89,ihme,1000,1000,1000
Mississippi,2020-04-13,296.5,385.5,89,ihme,1000,1000,1000
Missouri,2020-04-13,627.5,736.5,109,ihme,1000,1000,1000
Montana,2020-04-13,67.5,85.5,18,ihme,1000,1000,1000
Nebraska,2020-04-13,205,247,42,ihme,1000,1000,1000
Nevada,2020-04-13,276.5,429.5,153,ihme,1000,1000,1000
New Hampshire,2020-04-13,84,107,23,ihme,1000,1000,1000
New Jersey,2020-04-13,-1428,751,2179,ihme,1000,1000,1000
New Mexico,2020-04-13,103.5,186.5,83,ihme,1000,1000,1000
New York,2020-04-13,-1777,2262,4039,ihme,1000,1000,1000
North Carolina,2020-04-13,780,980,200,ihme,1000,1000,1000
North Dakota,2020-04-13,23,102,79,ihme,1000,1000,1000
Ohio,2020-04-13,1190.5,1382.5,192,ihme,1000,1000,1000
Oklahoma,2020-04-13,255.5,390.5,135,ihme,1000,1000,1000
Oregon,2020-04-13,246,277,31,ihme,1000,1000,1000
Pennsylvania,2020-04-13,1163.5,1518.5,355,ihme,1000,1000,1000
Rhode Island,2020-04-13,-39.5,98.5,138,ihme,1000,1000,1000
South Carolina,2020-04-13,442,528,86,ihme,1000,1000,1000
South Dakota,2020-04-13,63,81,18,ihme,1000,1000,1000
Tennessee,2020-04-13,631,816,185,ihme,1000,1000,1000
Texas,2020-04-13,2712.5,3124.5,412,ihme,1000,1000,1000
Utah,2020-04-13,262.5,291.5,29,ihme,1000,1000,1000
Vermont,2020-04-13,33,45,12,ihme,1000,1000,1000
Virginia,2020-04-13,517.5,711.5,194,ihme,1000,1000,1000
Washington,2020-04-13,302.5,473.5,171,ihme,1000,1000,1000
West Virginia,2020-04-13,216,266,50,ihme,1000,1000,1000
Wisconsin,2020-04-13,286.5,442.5,156,ihme,1000,1000,1000
Wyoming,2020-04-13,57,60,3,ihme,1000,1000,1000
Alabama,2020-04-14,286,472,186,ihme,1000,1000,1000
Alaska,2020-04-14,6.5,53.5,47,ihme,1000,1000,1000
Arizona,2020-04-14,582.5,745.5,163,ihme,1000,1000,1000
Arkansas,2020-04-14,285.5,327.5,42,ihme,1000,1000,1000
California,2020-04-14,2809,3494,685,ihme,1000,1000,1000
Colorado,2020-04-14,353.5,522.5,169,ihme,1000,1000,1000
Connecticut,2020-04-14,-535,343,878,ihme,1000,1000,1000
Delaware,2020-04-14,96.5,108.5,12,ihme,1000,1000,1000
Florida,2020-04-14,1489,2460,971,ihme,1000,1000,1000
Georgia,2020-04-14,549,1147,598,ihme,1000,1000,1000
Hawaii,2020-04-14,65.5,125.5,60,ihme,1000,1000,1000
Idaho,2020-04-14,83.5,103.5,20,ihme,1000,1000,1000
Illinois,2020-04-14,524,1141,617,ihme,1000,1000,1000
Indiana,2020-04-14,430,764,334,ihme,1000,1000,1000
Iowa,2020-04-14,195.5,280.5,85,ihme,1000,1000,1000
Kansas,2020-04-14,195.5,262.5,67,ihme,1000,1000,1000
Kentucky,2020-04-14,291.5,488.5,197,ihme,1000,1000,1000
Louisiana,2020-04-14,388.5,568.5,180,ihme,1000,1000,1000
Maine,2020-04-14,75.5,108.5,33,ihme,1000,1000,1000
Maryland,2020-04-14,79,499,420,ihme,1000,1000,1000
Massachusetts,2020-04-14,-557,741,1298,ihme,1000,1000,1000
Michigan,2020-04-14,173,933,760,ihme,1000,1000,1000
Minnesota,2020-04-14,336,431,95,ihme,1000,1000,1000
Mississippi,2020-04-14,293.5,385.5,92,ihme,1000,1000,1000
Missouri,2020-04-14,620.5,736.5,116,ihme,1000,1000,1000
Montana,2020-04-14,65.5,85.5,20,ihme,1000,1000,1000
Nebraska,2020-04-14,201,247,46,ihme,1000,1000,1000
Nevada,2020-04-14,268.5,429.5,161,ihme,1000,1000,1000
New Hampshire,2020-04-14,83,107,24,ihme,1000,1000,1000
New Jersey,2020-04-14,-1423,751,2174,ihme,1000,1000,1000
New Mexico,2020-04-14,96.5,186.5,90,ihme,1000,1000,1000
New York,2020-04-14,-1446,2262,3708,ihme,1000,1000,1000
North Carolina,2020-04-14,772,980,208,ihme,1000,1000,1000
North Dakota,2020-04-14,16,102,86,ihme,1000,1000,1000
Ohio,2020-04-14,1196.5,1382.5,186,ihme,1000,1000,1000
Oklahoma,2020-04-14,246.5,390.5,144,ihme,1000,1000,1000
Oregon,2020-04-14,244,277,33,ihme,1000,1000,1000
Pennsylvania,2020-04-14,1157.5,1518.5,361,ihme,1000,1000,1000
Rhode Island,2020-04-14,-52.5,98.5,151,ihme,1000,1000,1000
South Carolina,2020-04-14,436,528,92,ihme,1000,1000,1000
South Dakota,2020-04-14,60,81,21,ihme,1000,1000,1000
Tennessee,2020-04-14,622,816,194,ihme,1000,1000,1000
Texas,2020-04-14,2688.5,3124.5,436,ihme,1000,1000,1000
Utah,2020-04-14,260.5,291.5,31,ihme,1000,1000,1000
Vermont,2020-04-14,33,45,12,ihme,1000,1000,1000
Virginia,2020-04-14,504.5,711.5,207,ihme,1000,1000,1000
Washington,2020-04-14,308.5,473.5,165,ihme,1000,1000,1000
West Virginia,2020-04-14,213,266,53,ihme,1000,1000,1000
Wisconsin,2020-04-14,285.5,442.5,157,ihme,1000,1000,1000
Wyoming,2020-04-14,55,60,5,ihme,1000,1000,1000
Alabama,2020-04-15,275,472,197,ihme,1000,1000,1000
Alaska,2020-04-15,4.5,53.5,49,ihme,1000,1000,1000
Arizona,2020-04-15,575.5,745.5,170,ihme,1000,1000,1000
Arkansas,2020-04-15,282.5,327.5,45,ihme,1000,1000,1000
California,2020-04-15,2798,3494,696,ihme,1000,1000,1000
Colorado,2020-04-15,358.5,522.5,164,ihme,1000,1000,1000
Connecticut,2020-04-15,-588,343,931,ihme,1000,1000,1000
Delaware,2020-04-15,96.5,108.5,12,ihme,1000,1000,1000
Florida,2020-04-15,1423,2460,1037,ihme,1000,1000,1000
Georgia,2020-04-15,513,1147,634,ihme,1000,1000,1000
Hawaii,2020-04-15,66.5,125.5,59,ihme,1000,1000,1000
Idaho,2020-04-15,83.5,103.5,20,ihme,1000,1000,1000
Illinois,2020-04-15,522,1141,619,ihme,1000,1000,1000
Indiana,2020-04-15,424,764,340,ihme,1000,1000,1000
Iowa,2020-04-15,188.5,280.5,92,ihme,1000,1000,1000
Kansas,2020-04-15,192.5,262.5,70,ihme,1000,1000,1000
Kentucky,2020-04-15,279.5,488.5,209,ihme,1000,1000,1000
Louisiana,2020-04-15,406.5,568.5,162,ihme,1000,1000,1000
Maine,2020-04-15,73.5,108.5,35,ihme,1000,1000,1000
Maryland,2020-04-15,58,499,441,ihme,1000,1000,1000
Massachusetts,2020-04-15,-628,741,1369,ihme,1000,1000,1000
Michigan,2020-04-15,225,933,708,ihme,1000,1000,1000
Minnesota,2020-04-15,329,431,102,ihme,1000,1000,1000
Mississippi,2020-04-15,291.5,385.5,94,ihme,1000,1000,1000
Missouri,2020-04-15,615.5,736.5,121,ihme,1000,1000,1000
Montana,2020-04-15,63.5,85.5,22,ihme,1000,1000,1000
Nebraska,2020-04-15,196,247,51,ihme,1000,1000,1000
Nevada,2020-04-15,259.5,429.5,170,ihme,1000,1000,1000
New Hampshire,2020-04-15,83,107,24,ihme,1000,1000,1000
New Jersey,2020-04-15,-1381,751,2132,ihme,1000,1000,1000
New Mexico,2020-04-15,88.5,186.5,98,ihme,1000,1000,1000
New York,2020-04-15,-1077,2262,3339,ihme,1000,1000,1000
North Carolina,2020-04-15,767,980,213,ihme,1000,1000,1000
North Dakota,2020-04-15,8,102,94,ihme,1000,1000,1000
Ohio,2020-04-15,1202.5,1382.5,180,ihme,1000,1000,1000
Oklahoma,2020-04-15,237.5,390.5,153,ihme,1000,1000,1000
Oregon,2020-04-15,243,277,34,ihme,1000,1000,1000
Pennsylvania,2020-04-15,1160.5,1518.5,358,ihme,1000,1000,1000
Rhode Island,2020-04-15,-65.5,98.5,164,ihme,1000,1000,1000
South Carolina,2020-04-15,432,528,96,ihme,1000,1000,1000
South Dakota,2020-04-15,57,81,24,ihme,1000,1000,1000
Tennessee,2020-04-15,616,816,200,ihme,1000,1000,1000
Texas,2020-04-15,2662.5,3124.5,462,ihme,1000,1000,1000
Utah,2020-04-15,258.5,291.5,33,ihme,1000,1000,1000
Vermont,2020-04-15,34,45,11,ihme,1000,1000,1000
Virginia,2020-04-15,490.5,711.5,221,ihme,1000,1000,1000
Washington,2020-04-15,316.5,473.5,157,ihme,1000,1000,1000
West Virginia,2020-04-15,211,266,55,ihme,1000,1000,1000
Wisconsin,2020-04-15,281.5,442.5,161,ihme,1000,1000,1000
Wyoming,2020-04-15,54,60,6,ihme,1000,1000,1000
Alabama,2020-04-16,264,472,208,ihme,1000,1000,1000
Alaska,2020-04-16,0.5,53.5,53,ihme,1000,1000,1000
Arizona,2020-04-16,568.5,745.5,177,ihme,1000,1000,1000
Arkansas,2020-04-16,279.5,327.5,48,ihme,1000,1000,1000
California,2020-04-16,2811,3494,683,ihme,1000,1000,1000
Colorado,2020-04-16,370.5,522.5,152,ihme,1000,1000,1000
Connecticut,2020-04-16,-646,343,989,ihme,1000,1000,1000
Delaware,2020-04-16,96.5,108.5,12,ihme,1000,1000,1000
Florida,2020-04-16,1354,2460,1106,ihme,1000,1000,1000
Georgia,2020-04-16,476,1147,671,ihme,1000,1000,1000
Hawaii,2020-04-16,69.5,125.5,56,ihme,1000,1000,1000
Idaho,2020-04-16,82.5,103.5,21,ihme,1000,1000,1000
Illinois,2020-04-16,516,1141,625,ihme,1000,1000,1000
Indiana,2020-04-16,419,764,345,ihme,1000,1000,1000
Iowa,2020-04-16,180.5,280.5,100,ihme,1000,1000,1000
Kansas,2020-04-16,188.5,262.5,74,ihme,1000,1000,1000
Kentucky,2020-04-16,265.5,488.5,223,ihme,1000,1000,1000
Louisiana,2020-04-16,428.5,568.5,140,ihme,1000,1000,1000
Maine,2020-04-16,71.5,108.5,37,ihme,1000,1000,1000
Maryland,2020-04-16,44,499,455,ihme,1000,1000,1000
Massachusetts,2020-04-16,-710,741,1451,ihme,1000,1000,1000
Michigan,2020-04-16,280,933,653,ihme,1000,1000,1000
Minnesota,2020-04-16,324,431,107,ihme,1000,1000,1000
Mississippi,2020-04-16,291.5,385.5,94,ihme,1000,1000,1000
Missouri,2020-04-16,611.5,736.5,125,ihme,1000,1000,1000
Montana,2020-04-16,61.5,85.5,24,ihme,1000,1000,1000
Nebraska,2020-04-16,192,247,55,ihme,1000,1000,1000
Nevada,2020-04-16,251.5,429.5,178,ihme,1000,1000,1000
New Hampshire,2020-04-16,83,107,24,ihme,1000,1000,1000
New Jersey,2020-04-16,-1344,751,2095,ihme,1000,1000,1000
New Mexico,2020-04-16,81.5,186.5,105,ihme,1000,1000,1000
New York,2020-04-16,-722,2262,2984,ihme,1000,1000,1000
North Carolina,2020-04-16,765,980,215,ihme,1000,1000,1000
North Dakota,2020-04-16,2,102,100,ihme,1000,1000,1000
Ohio,2020-04-16,1212.5,1382.5,170,ihme,1000,1000,1000
Oklahoma,2020-04-16,229.5,390.5,161,ihme,1000,1000,1000
Oregon,2020-04-16,242,277,35,ihme,1000,1000,1000
Pennsylvania,2020-04-16,1160.5,1518.5,358,ihme,1000,1000,1000
Rhode Island,2020-04-16,-77.5,98.5,176,ihme,1000,1000,1000
South Carolina,2020-04-16,427,528,101,ihme,1000,1000,1000
South Dakota,2020-04-16,53,81,28,ihme,1000,1000,1000
Tennessee,2020-04-16,609,816,207,ihme,1000,1000,1000
Texas,2020-04-16,2637.5,3124.5,487,ihme,1000,1000,1000
Utah,2020-04-16,255.5,291.5,36,ihme,1000,1000,1000
Vermont,2020-04-16,34,45,11,ihme,1000,1000,1000
Virginia,2020-04-16,475.5,711.5,236,ihme,1000,1000,1000
Washington,2020-04-16,323.5,473.5,150,ihme,1000,1000,1000
West Virginia,2020-04-16,210,266,56,ihme,1000,1000,1000
Wisconsin,2020-04-16,285.5,442.5,157,ihme,1000,1000,1000
Wyoming,2020-04-16,53,60,7,ihme,1000,1000,1000
Alabama,2020-04-17,254,472,218,ihme,1000,1000,1000
Alaska,2020-04-17,-2.5,53.5,56,ihme,1000,1000,1000
Arizona,2020-04-17,558.5,745.5,187,ihme,1000,1000,1000
Arkansas,2020-04-17,276.5,327.5,51,ihme,1000,1000,1000
California,2020-04-17,2813,3494,681,ihme,1000,1000,1000
Colorado,2020-04-17,375.5,522.5,147,ihme,1000,1000,1000
Connecticut,2020-04-17,-697,343,1040,ihme,1000,1000,1000
Delaware,2020-04-17,97.5,108.5,11,ihme,1000,1000,1000
Florida,2020-04-17,1282,2460,1178,ihme,1000,1000,1000
Georgia,2020-04-17,444,1147,703,ihme,1000,1000,1000
Hawaii,2020-04-17,73.5,125.5,52,ihme,1000,1000,1000
Idaho,2020-04-17,82.5,103.5,21,ihme,1000,1000,1000
Illinois,2020-04-17,514,1141,627,ihme,1000,1000,1000
Indiana,2020-04-17,421,764,343,ihme,1000,1000,1000
Iowa,2020-04-17,174.5,280.5,106,ihme,1000,1000,1000
Kansas,2020-04-17,185.5,262.5,77,ihme,1000,1000,1000
Kentucky,2020-04-17,249.5,488.5,239,ihme,1000,1000,1000
Louisiana,2020-04-17,443.5,568.5,125,ihme,1000,1000,1000
Maine,2020-04-17,70.5,108.5,38,ihme,1000,1000,1000
Maryland,2020-04-17,34,499,465,ihme,1000,1000,1000
Massachusetts,2020-04-17,-770,741,1511,ihme,1000,1000,1000
Michigan,2020-04-17,345,933,588,ihme,1000,1000,1000
Minnesota,2020-04-17,319,431,112,ihme,1000,1000,1000
Mississippi,2020-04-17,290.5,385.5,95,ihme,1000,1000,1000
Missouri,2020-04-17,605.5,736.5,131,ihme,1000,1000,1000
Montana,2020-04-17,60.5,85.5,25,ihme,1000,1000,1000
Nebraska,2020-04-17,188,247,59,ihme,1000,1000,1000
Nevada,2020-04-17,245.5,429.5,184,ihme,1000,1000,1000
New Hampshire,2020-04-17,82,107,25,ihme,1000,1000,1000
New Jersey,2020-04-17,-1270,751,2021,ihme,1000,1000,1000
New Mexico,2020-04-17,74.5,186.5,112,ihme,1000,1000,1000
New York,2020-04-17,-391,2262,2653,ihme,1000,1000,1000
North Carolina,2020-04-17,764,980,216,ihme,1000,1000,1000
North Dakota,2020-04-17,-5,102,107,ihme,1000,1000,1000
Ohio,2020-04-17,1224.5,1382.5,158,ihme,1000,1000,1000
Oklahoma,2020-04-17,221.5,390.5,169,ihme,1000,1000,1000
Oregon,2020-04-17,240,277,37,ihme,1000,1000,1000
Pennsylvania,2020-04-17,1166.5,1518.5,352,ihme,1000,1000,1000
Rhode Island,2020-04-17,-90.5,98.5,189,ihme,1000,1000,1000
South Carolina,2020-04-17,423,528,105,ihme,1000,1000,1000
South Dakota,2020-04-17,50,81,31,ihme,1000,1000,1000
Tennessee,2020-04-17,605,816,211,ihme,1000,1000,1000
Texas,2020-04-17,2611.5,3124.5,513,ihme,1000,1000,1000
Utah,2020-04-17,254.5,291.5,37,ihme,1000,1000,1000
Vermont,2020-04-17,34,45,11,ihme,1000,1000,1000
Virginia,2020-04-17,465.5,711.5,246,ihme,1000,1000,1000
Washington,2020-04-17,337.5,473.5,136,ihme,1000,1000,1000
West Virginia,2020-04-17,211,266,55,ihme,1000,1000,1000
Wisconsin,2020-04-17,284.5,442.5,158,ihme,1000,1000,1000
Wyoming,2020-04-17,51,60,9,ihme,1000,1000,1000
Alabama,2020-04-18,250,472,222,ihme,1000,1000,1000
Alaska,2020-04-18,-4.5,53.5,58,ihme,1000,1000,1000
Arizona,2020-04-18,551.5,745.5,194,ihme,1000,1000,1000
Arkansas,2020-04-18,274.5,327.5,53,ihme,1000,1000,1000
California,2020-04-18,2831,3494,663,ihme,1000,1000,1000
Colorado,2020-04-18,388.5,522.5,134,ihme,1000,1000,1000
Connecticut,2020-04-18,-732,343,1075,ihme,1000,1000,1000
Delaware,2020-04-18,97.5,108.5,11,ihme,1000,1000,1000
Florida,2020-04-18,1237,2460,1223,ihme,1000,1000,1000
Georgia,2020-04-18,441,1147,706,ihme,1000,1000,1000
Hawaii,2020-04-18,76.5,125.5,49,ihme,1000,1000,1000
Idaho,2020-04-18,83.5,103.5,20,ihme,1000,1000,1000
Illinois,2020-04-18,508,1141,633,ihme,1000,1000,1000
Indiana,2020-04-18,430,764,334,ihme,1000,1000,1000
Iowa,2020-04-18,166.5,280.5,114,ihme,1000,1000,1000
Kansas,2020-04-18,182.5,262.5,80,ihme,1000,1000,1000
Kentucky,2020-04-18,241.5,488.5,247,ihme,1000,1000,1000
Louisiana,2020-04-18,463.5,568.5,105,ihme,1000,1000,1000
Maine,2020-04-18,70.5,108.5,38,ihme,1000,1000,1000
Maryland,2020-04-18,29,499,470,ihme,1000,1000,1000
Massachusetts,2020-04-18,-807,741,1548,ihme,1000,1000,1000
Michigan,2020-04-18,412,933,521,ihme,1000,1000,1000
Minnesota,2020-04-18,314,431,117,ihme,1000,1000,1000
Mississippi,2020-04-18,291.5,385.5,94,ihme,1000,1000,1000
Missouri,2020-04-18,603.5,736.5,133,ihme,1000,1000,1000
Montana,2020-04-18,58.5,85.5,27,ihme,1000,1000,1000
Nebraska,2020-04-18,183,247,64,ihme,1000,1000,1000
Nevada,2020-04-18,248.5,429.5,181,ihme,1000,1000,1000
New Hampshire,2020-04-18,82,107,25,ihme,1000,1000,1000
New Jersey,2020-04-18,-1160,751,1911,ihme,1000,1000,1000
New Mexico,2020-04-18,68.5,186.5,118,ihme,1000,1000,1000
New York,2020-04-18,-41,2262,2303,ihme,1000,1000,1000
North Carolina,2020-04-18,766,980,214,ihme,1000,1000,1000
North Dakota,2020-04-18,-10,102,112,ihme,1000,1000,1000
Ohio,2020-04-18,1238.5,1382.5,144,ihme,1000,1000,1000
Oklahoma,2020-04-18,217.5,390.5,173,ihme,1000,1000,1000
Oregon,2020-04-18,239,277,38,ihme,1000,1000,1000
Pennsylvania,2020-04-18,1188.5,1518.5,330,ihme,1000,1000,1000
Rhode Island,2020-04-18,-102.5,98.5,201,ihme,1000,1000,1000
South Carolina,2020-04-18,417,528,111,ihme,1000,1000,1000
South Dakota,2020-04-18,47,81,34,ihme,1000,1000,1000
Tennessee,2020-04-18,602,816,214,ihme,1000,1000,1000
Texas,2020-04-18,2586.5,3124.5,538,ihme,1000,1000,1000
Utah,2020-04-18,252.5,291.5,39,ihme,1000,1000,1000
Vermont,2020-04-18,34,45,11,ihme,1000,1000,1000
Virginia,2020-04-18,451.5,711.5,260,ihme,1000,1000,1000
Washington,2020-04-18,346.5,473.5,127,ihme,1000,1000,1000
West Virginia,2020-04-18,212,266,54,ihme,1000,1000,1000
Wisconsin,2020-04-18,287.5,442.5,155,ihme,1000,1000,1000
Wyoming,2020-04-18,50,60,10,ihme,1000,1000,1000
Alabama,2020-04-19,247,472,225,ihme,1000,1000,1000
Alaska,2020-04-19,-3.5,53.5,57,ihme,1000,1000,1000
Arizona,2020-04-19,546.5,745.5,199,ihme,1000,1000,1000
Arkansas,2020-04-19,272.5,327.5,55,ihme,1000,1000,1000
California,2020-04-19,2853,3494,641,ihme,1000,1000,1000
Colorado,2020-04-19,398.5,522.5,124,ihme,1000,1000,1000
Connecticut,2020-04-19,-765,343,1108,ihme,1000,1000,1000
Delaware,2020-04-19,98.5,108.5,10,ihme,1000,1000,1000
Florida,2020-04-19,1195,2460,1265,ihme,1000,1000,1000
Georgia,2020-04-19,419,1147,728,ihme,1000,1000,1000
Hawaii,2020-04-19,80.5,125.5,45,ihme,1000,1000,1000
Idaho,2020-04-19,83.5,103.5,20,ihme,1000,1000,1000
Illinois,2020-04-19,536,1141,605,ihme,1000,1000,1000
Indiana,2020-04-19,438,764,326,ihme,1000,1000,1000
Iowa,2020-04-19,159.5,280.5,121,ihme,1000,1000,1000
Kansas,2020-04-19,180.5,262.5,82,ihme,1000,1000,1000
