State,Date,Supply_Excess,Supply,Demand,DataSource,Fmax,Buffer,SurgeCorrection
Ohio,2020-04-30,1360.5,1382.5,22,ihme,1000,1000,1000
North Dakota,2020-04-30,-20,102,122,ihme,1000,1000,1000
North Carolina,2020-04-30,935,980,45,ihme,1000,1000,1000
New York,2020-04-30,2001,2262,261,ihme,1000,1000,1000
New Mexico,2020-04-30,33.5,186.5,153,ihme,1000,1000,1000
New Jersey,2020-04-30,-97,751,848,ihme,1000,1000,1000
New Hampshire,2020-04-30,103,107,4,ihme,1000,1000,1000
Nevada,2020-04-30,299.5,429.5,130,ihme,1000,1000,1000
Nebraska,2020-04-30,112,247,135,ihme,1000,1000,1000
Montana,2020-04-30,83.5,85.5,2,ihme,1000,1000,1000
Missouri,2020-04-30,662.5,736.5,74,ihme,1000,1000,1000
Mississippi,2020-04-30,340.5,385.5,45,ihme,1000,1000,1000
Minnesota,2020-04-30,264,431,167,ihme,1000,1000,1000
Michigan,2020-04-30,883,933,50,ihme,1000,1000,1000
Massachusetts,2020-04-30,-849,741,1590,ihme,1000,1000,1000
Maryland,2020-04-30,87,499,412,ihme,1000,1000,1000
Maine,2020-04-30,95.5,108.5,13,ihme,1000,1000,1000
Louisiana,2020-04-30,567.5,568.5,1,ihme,1000,1000,1000
Kentucky,2020-04-30,104.5,488.5,384,ihme,1000,1000,1000
Kansas,2020-04-30,205.5,262.5,57,ihme,1000,1000,1000
Iowa,2020-04-30,161.5,280.5,119,ihme,1000,1000,1000
Indiana,2020-04-30,572,764,192,ihme,1000,1000,1000
Illinois,2020-04-30,785,1141,356,ihme,1000,1000,1000
Idaho,2020-04-30,97.5,103.5,6,ihme,1000,1000,1000
Hawaii,2020-04-30,120.5,125.5,5,ihme,1000,1000,1000
Georgia,2020-04-30,402,1147,745,ihme,1000,1000,1000
Florida,2020-04-30,771,2460,1689,ihme,1000,1000,1000
Delaware,2020-04-30,107.5,108.5,1,ihme,1000,1000,1000
Connecticut,2020-04-30,-1034,343,1377,ihme,1000,1000,1000
Colorado,2020-04-30,508.5,522.5,14,ihme,1000,1000,1000
California,2020-04-30,3142,3494,352,ihme,1000,1000,1000
Arkansas,2020-04-30,248.5,327.5,79,ihme,1000,1000,1000
Arizona,2020-04-30,610.5,745.5,135,ihme,1000,1000,1000
Alaska,2020-04-30,8.5,53.5,45,ihme,1000,1000,1000
Alabama,2020-04-30,284,472,188,ihme,1000,1000,1000
Wyoming,2020-05-01,17,60,43,ihme,1000,1000,1000
Wisconsin,2020-05-01,367.5,442.5,75,ihme,1000,1000,1000
West Virginia,2020-05-01,248,266,18,ihme,1000,1000,1000
Washington,2020-05-01,446.5,473.5,27,ihme,1000,1000,1000
Virginia,2020-05-01,429.5,711.5,282,ihme,1000,1000,1000
Vermont,2020-05-01,44,45,1,ihme,1000,1000,1000
Utah,2020-05-01,242.5,291.5,49,ihme,1000,1000,1000
Texas,2020-05-01,2665.5,3124.5,459,ihme,1000,1000,1000
Tennessee,2020-05-01,735,816,81,ihme,1000,1000,1000
South Dakota,2020-05-01,22,81,59,ihme,1000,1000,1000
South Carolina,2020-05-01,421,528,107,ihme,1000,1000,1000
Rhode Island,2020-05-01,-170.5,98.5,269,ihme,1000,1000,1000
Pennsylvania,2020-05-01,1421.5,1518.5,97,ihme,1000,1000,1000
Oregon,2020-05-01,243,277,34,ihme,1000,1000,1000
Oklahoma,2020-05-01,191.5,390.5,199,ihme,1000,1000,1000
Ohio,2020-05-01,1365.5,1382.5,17,ihme,1000,1000,1000
North Dakota,2020-05-01,-17,102,119,ihme,1000,1000,1000
North Carolina,2020-05-01,943,980,37,ihme,1000,1000,1000
New York,2020-05-01,2065,2262,197,ihme,1000,1000,1000
New Mexico,2020-05-01,42.5,186.5,144,ihme,1000,1000,1000
New Jersey,2020-05-01,61,751,690,ihme,1000,1000,1000
New Hampshire,2020-05-01,104,107,3,ihme,1000,1000,1000
Nevada,2020-05-01,317.5,429.5,112,ihme,1000,1000,1000
Nebraska,2020-05-01,116,247,131,ihme,1000,1000,1000
Montana,2020-05-01,83.5,85.5,2,ihme,1000,1000,1000
Missouri,2020-05-01,665.5,736.5,71,ihme,1000,1000,1000
Mississippi,2020-05-01,344.5,385.5,41,ihme,1000,1000,1000
Minnesota,2020-05-01,273,431,158,ihme,1000,1000,1000
Michigan,2020-05-01,898,933,35,ihme,1000,1000,1000
Massachusetts,2020-05-01,-738,741,1479,ihme,1000,1000,1000
Maryland,2020-05-01,136,499,363,ihme,1000,1000,1000
Maine,2020-05-01,97.5,108.5,11,ihme,1000,1000,1000
Louisiana,2020-05-01,567.5,568.5,1,ihme,1000,1000,1000
Kentucky,2020-05-01,110.5,488.5,378,ihme,1000,1000,1000
Kansas,2020-05-01,208.5,262.5,54,ihme,1000,1000,1000
Iowa,2020-05-01,165.5,280.5,115,ihme,1000,1000,1000
Indiana,2020-05-01,600,764,164,ihme,1000,1000,1000
Illinois,2020-05-01,849,1141,292,ihme,1000,1000,1000
Idaho,2020-05-01,98.5,103.5,5,ihme,1000,1000,1000
Hawaii,2020-05-01,122.5,125.5,3,ihme,1000,1000,1000
Georgia,2020-05-01,446,1147,701,ihme,1000,1000,1000
Florida,2020-05-01,827,2460,1633,ihme,1000,1000,1000
Delaware,2020-05-01,107.5,108.5,1,ihme,1000,1000,1000
Connecticut,2020-05-01,-983,343,1326,ihme,1000,1000,1000
Colorado,2020-05-01,511.5,522.5,11,ihme,1000,1000,1000
California,2020-05-01,3175,3494,319,ihme,1000,1000,1000
Arkansas,2020-05-01,252.5,327.5,75,ihme,1000,1000,1000
Arizona,2020-05-01,615.5,745.5,130,ihme,1000,1000,1000
Alaska,2020-05-01,13.5,53.5,40,ihme,1000,1000,1000
Alabama,2020-05-01,306,472,166,ihme,1000,1000,1000
Wyoming,2020-05-02,17,60,43,ihme,1000,1000,1000
Wisconsin,2020-05-02,379.5,442.5,63,ihme,1000,1000,1000
West Virginia,2020-05-02,252,266,14,ihme,1000,1000,1000
Washington,2020-05-02,449.5,473.5,24,ihme,1000,1000,1000
Virginia,2020-05-02,446.5,711.5,265,ihme,1000,1000,1000
Vermont,2020-05-02,44,45,1,ihme,1000,1000,1000
Utah,2020-05-02,244.5,291.5,47,ihme,1000,1000,1000
Texas,2020-05-02,2690.5,3124.5,434,ihme,1000,1000,1000
Tennessee,2020-05-02,746,816,70,ihme,1000,1000,1000
South Dakota,2020-05-02,23,81,58,ihme,1000,1000,1000
South Carolina,2020-05-02,427,528,101,ihme,1000,1000,1000
Rhode Island,2020-05-02,-169.5,98.5,268,ihme,1000,1000,1000
Pennsylvania,2020-05-02,1433.5,1518.5,85,ihme,1000,1000,1000
Oregon,2020-05-02,245,277,32,ihme,1000,1000,1000
Oklahoma,2020-05-02,202.5,390.5,188,ihme,1000,1000,1000
Ohio,2020-05-02,1369.5,1382.5,13,ihme,1000,1000,1000
North Dakota,2020-05-02,-14,102,116,ihme,1000,1000,1000
North Carolina,2020-05-02,951,980,29,ihme,1000,1000,1000
New York,2020-05-02,2115,2262,147,ihme,1000,1000,1000
New Mexico,2020-05-02,51.5,186.5,135,ihme,1000,1000,1000
New Jersey,2020-05-02,199,751,552,ihme,1000,1000,1000
New Hampshire,2020-05-02,105,107,2,ihme,1000,1000,1000
Nevada,2020-05-02,335.5,429.5,94,ihme,1000,1000,1000
Nebraska,2020-05-02,122,247,125,ihme,1000,1000,1000
Montana,2020-05-02,84.5,85.5,1,ihme,1000,1000,1000
Missouri,2020-05-02,668.5,736.5,68,ihme,1000,1000,1000
Mississippi,2020-05-02,348.5,385.5,37,ihme,1000,1000,1000
Minnesota,2020-05-02,282,431,149,ihme,1000,1000,1000
Michigan,2020-05-02,910,933,23,ihme,1000,1000,1000
Massachusetts,2020-05-02,-624,741,1365,ihme,1000,1000,1000
Maryland,2020-05-02,182,499,317,ihme,1000,1000,1000
Maine,2020-05-02,99.5,108.5,9,ihme,1000,1000,1000
Louisiana,2020-05-02,567.5,568.5,1,ihme,1000,1000,1000
Kentucky,2020-05-02,116.5,488.5,372,ihme,1000,1000,1000
Kansas,2020-05-02,212.5,262.5,50,ihme,1000,1000,1000
Iowa,2020-05-02,168.5,280.5,112,ihme,1000,1000,1000
Indiana,2020-05-02,628,764,136,ihme,1000,1000,1000
Illinois,2020-05-02,910,1141,231,ihme,1000,1000,1000
Idaho,2020-05-02,99.5,103.5,4,ihme,1000,1000,1000
Hawaii,2020-05-02,123.5,125.5,2,ihme,1000,1000,1000
Georgia,2020-05-02,493,1147,654,ihme,1000,1000,1000
Florida,2020-05-02,888,2460,1572,ihme,1000,1000,1000
Delaware,2020-05-02,107.5,108.5,1,ihme,1000,1000,1000
Connecticut,2020-05-02,-937,343,1280,ihme,1000,1000,1000
Colorado,2020-05-02,513.5,522.5,9,ihme,1000,1000,1000
California,2020-05-02,3206,3494,288,ihme,1000,1000,1000
Arkansas,2020-05-02,255.5,327.5,72,ihme,1000,1000,1000
Arizona,2020-05-02,621.5,745.5,124,ihme,1000,1000,1000
Alaska,2020-05-02,20.5,53.5,33,ihme,1000,1000,1000
Alabama,2020-05-02,327,472,145,ihme,1000,1000,1000
Wyoming,2020-05-03,18,60,42,ihme,1000,1000,1000
Wisconsin,2020-05-03,389.5,442.5,53,ihme,1000,1000,1000
West Virginia,2020-05-03,256,266,10,ihme,1000,1000,1000
Washington,2020-05-03,453.5,473.5,20,ihme,1000,1000,1000
Virginia,2020-05-03,466.5,711.5,245,ihme,1000,1000,1000
Vermont,2020-05-03,44,45,1,ihme,1000,1000,1000
Utah,2020-05-03,246.5,291.5,45,ihme,1000,1000,1000
Texas,2020-05-03,2715.5,3124.5,409,ihme,1000,1000,1000
Tennessee,2020-05-03,757,816,59,ihme,1000,1000,1000
South Dakota,2020-05-03,24,81,57,ihme,1000,1000,1000
South Carolina,2020-05-03,431,528,97,ihme,1000,1000,1000
Rhode Island,2020-05-03,-164.5,98.5,263,ihme,1000,1000,1000
Pennsylvania,2020-05-03,1445.5,1518.5,73,ihme,1000,1000,1000
Oregon,2020-05-03,246,277,31,ihme,1000,1000,1000
Oklahoma,2020-05-03,214.5,390.5,176,ihme,1000,1000,1000
Ohio,2020-05-03,1372.5,1382.5,10,ihme,1000,1000,1000
North Dakota,2020-05-03,-12,102,114,ihme,1000,1000,1000
North Carolina,2020-05-03,957,980,23,ihme,1000,1000,1000
New York,2020-05-03,2156,2262,106,ihme,1000,1000,1000
New Mexico,2020-05-03,62.5,186.5,124,ihme,1000,1000,1000
New Jersey,2020-05-03,324,751,427,ihme,1000,1000,1000
New Hampshire,2020-05-03,105,107,2,ihme,1000,1000,1000
Nevada,2020-05-03,352.5,429.5,77,ihme,1000,1000,1000
Nebraska,2020-05-03,127,247,120,ihme,1000,1000,1000
Montana,2020-05-03,84.5,85.5,1,ihme,1000,1000,1000
Missouri,2020-05-03,671.5,736.5,65,ihme,1000,1000,1000
Mississippi,2020-05-03,352.5,385.5,33,ihme,1000,1000,1000
Minnesota,2020-05-03,291,431,140,ihme,1000,1000,1000
Michigan,2020-05-03,918,933,15,ihme,1000,1000,1000
Massachusetts,2020-05-03,-512,741,1253,ihme,1000,1000,1000
Maryland,2020-05-03,228,499,271,ihme,1000,1000,1000
Maine,2020-05-03,100.5,108.5,8,ihme,1000,1000,1000
Louisiana,2020-05-03,568.5,568.5,0,ihme,1000,1000,1000
Kentucky,2020-05-03,123.5,488.5,365,ihme,1000,1000,1000
Kansas,2020-05-03,215.5,262.5,47,ihme,1000,1000,1000
Iowa,2020-05-03,172.5,280.5,108,ihme,1000,1000,1000
Indiana,2020-05-03,656,764,108,ihme,1000,1000,1000
Illinois,2020-05-03,962,1141,179,ihme,1000,1000,1000
Idaho,2020-05-03,100.5,103.5,3,ihme,1000,1000,1000
Hawaii,2020-05-03,124.5,125.5,1,ihme,1000,1000,1000
Georgia,2020-05-03,539,1147,608,ihme,1000,1000,1000
Florida,2020-05-03,951,2460,1509,ihme,1000,1000,1000
Delaware,2020-05-03,108.5,108.5,0,ihme,1000,1000,1000
Connecticut,2020-05-03,-873,343,1216,ihme,1000,1000,1000
Colorado,2020-05-03,515.5,522.5,7,ihme,1000,1000,1000
California,2020-05-03,3236,3494,258,ihme,1000,1000,1000
Arkansas,2020-05-03,259.5,327.5,68,ihme,1000,1000,1000
Arizona,2020-05-03,627.5,745.5,118,ihme,1000,1000,1000
Alaska,2020-05-03,25.5,53.5,28,ihme,1000,1000,1000
Alabama,2020-05-03,348,472,124,ihme,1000,1000,1000
Wyoming,2020-05-04,20,60,40,ihme,1000,1000,1000
Wisconsin,2020-05-04,399.5,442.5,43,ihme,1000,1000,1000
West Virginia,2020-05-04,259,266,7,ihme,1000,1000,1000
Washington,2020-05-04,456.5,473.5,17,ihme,1000,1000,1000
Virginia,2020-05-04,483.5,711.5,228,ihme,1000,1000,1000
Vermont,2020-05-04,45,45,0,ihme,1000,1000,1000
Utah,2020-05-04,249.5,291.5,42,ihme,1000,1000,1000
Texas,2020-05-04,2742.5,3124.5,382,ihme,1000,1000,1000
Tennessee,2020-05-04,766,816,50,ihme,1000,1000,1000
South Dakota,2020-05-04,26,81,55,ihme,1000,1000,1000
South Carolina,2020-05-04,437,528,91,ihme,1000,1000,1000
Rhode Island,2020-05-04,-163.5,98.5,262,ihme,1000,1000,1000
Pennsylvania,2020-05-04,1455.5,1518.5,63,ihme,1000,1000,1000
Oregon,2020-05-04,247,277,30,ihme,1000,1000,1000
Oklahoma,2020-05-04,226.5,390.5,164,ihme,1000,1000,1000
Ohio,2020-05-04,1375.5,1382.5,7,ihme,1000,1000,1000
North Dakota,2020-05-04,-10,102,112,ihme,1000,1000,1000
North Carolina,2020-05-04,962,980,18,ihme,1000,1000,1000
New York,2020-05-04,2186,2262,76,ihme,1000,1000,1000
New Mexico,2020-05-04,72.5,186.5,114,ihme,1000,1000,1000
New Jersey,2020-05-04,429,751,322,ihme,1000,1000,1000
New Hampshire,2020-05-04,105,107,2,ihme,1000,1000,1000
Nevada,2020-05-04,368.5,429.5,61,ihme,1000,1000,1000
Nebraska,2020-05-04,132,247,115,ihme,1000,1000,1000
Montana,2020-05-04,84.5,85.5,1,ihme,1000,1000,1000
Missouri,2020-05-04,675.5,736.5,61,ihme,1000,1000,1000
Mississippi,2020-05-04,355.5,385.5,30,ihme,1000,1000,1000
Minnesota,2020-05-04,300,431,131,ihme,1000,1000,1000
Michigan,2020-05-04,924,933,9,ihme,1000,1000,1000
Massachusetts,2020-05-04,-398,741,1139,ihme,1000,1000,1000
Maryland,2020-05-04,273,499,226,ihme,1000,1000,1000
Maine,2020-05-04,102.5,108.5,6,ihme,1000,1000,1000
Louisiana,2020-05-04,568.5,568.5,0,ihme,1000,1000,1000
Kentucky,2020-05-04,132.5,488.5,356,ihme,1000,1000,1000
Kansas,2020-05-04,219.5,262.5,43,ihme,1000,1000,1000
Iowa,2020-05-04,176.5,280.5,104,ihme,1000,1000,1000
Indiana,2020-05-04,681,764,83,ihme,1000,1000,1000
Illinois,2020-05-04,1009,1141,132,ihme,1000,1000,1000
Idaho,2020-05-04,100.5,103.5,3,ihme,1000,1000,1000
Hawaii,2020-05-04,124.5,125.5,1,ihme,1000,1000,1000
Georgia,2020-05-04,588,1147,559,ihme,1000,1000,1000
Florida,2020-05-04,1020,2460,1440,ihme,1000,1000,1000
Delaware,2020-05-04,108.5,108.5,0,ihme,1000,1000,1000
Connecticut,2020-05-04,-809,343,1152,ihme,1000,1000,1000
Colorado,2020-05-04,516.5,522.5,6,ihme,1000,1000,1000
California,2020-05-04,3265,3494,229,ihme,1000,1000,1000
Arkansas,2020-05-04,262.5,327.5,65,ihme,1000,1000,1000
Arizona,2020-05-04,634.5,745.5,111,ihme,1000,1000,1000
Alaska,2020-05-04,29.5,53.5,24,ihme,1000,1000,1000
Alabama,2020-05-04,366,472,106,ihme,1000,1000,1000
Wyoming,2020-05-05,22,60,38,ihme,1000,1000,1000
Wisconsin,2020-05-05,408.5,442.5,34,ihme,1000,1000,1000
West Virginia,2020-05-05,262,266,4,ihme,1000,1000,1000
Washington,2020-05-05,459.5,473.5,14,ihme,1000,1000,1000
Virginia,2020-05-05,501.5,711.5,210,ihme,1000,1000,1000
Vermont,2020-05-05,45,45,0,ihme,1000,1000,1000
Utah,2020-05-05,251.5,291.5,40,ihme,1000,1000,1000
Texas,2020-05-05,2769.5,3124.5,355,ihme,1000,1000,1000
Tennessee,2020-05-05,774,816,42,ihme,1000,1000,1000
South Dakota,2020-05-05,29,81,52,ihme,1000,1000,1000
South Carolina,2020-05-05,443,528,85,ihme,1000,1000,1000
Rhode Island,2020-05-05,-157.5,98.5,256,ihme,1000,1000,1000
Pennsylvania,2020-05-05,1464.5,1518.5,54,ihme,1000,1000,1000
Oregon,2020-05-05,249,277,28,ihme,1000,1000,1000
Oklahoma,2020-05-05,240.5,390.5,150,ihme,1000,1000,1000
Ohio,2020-05-05,1377.5,1382.5,5,ihme,1000,1000,1000
North Dakota,2020-05-05,-8,102,110,ihme,1000,1000,1000
North Carolina,2020-05-05,967,980,13,ihme,1000,1000,1000
New York,2020-05-05,2209,2262,53,ihme,1000,1000,1000
New Mexico,2020-05-05,82.5,186.5,104,ihme,1000,1000,1000
New Jersey,2020-05-05,517,751,234,ihme,1000,1000,1000
New Hampshire,2020-05-05,106,107,1,ihme,1000,1000,1000
Nevada,2020-05-05,382.5,429.5,47,ihme,1000,1000,1000
Nebraska,2020-05-05,138,247,109,ihme,1000,1000,1000
Montana,2020-05-05,84.5,85.5,1,ihme,1000,1000,1000
Missouri,2020-05-05,679.5,736.5,57,ihme,1000,1000,1000
Mississippi,2020-05-05,358.5,385.5,27,ihme,1000,1000,1000
Minnesota,2020-05-05,309,431,122,ihme,1000,1000,1000
Michigan,2020-05-05,928,933,5,ihme,1000,1000,1000
Massachusetts,2020-05-05,-289,741,1030,ihme,1000,1000,1000
Maryland,2020-05-05,315,499,184,ihme,1000,1000,1000
Maine,2020-05-05,103.5,108.5,5,ihme,1000,1000,1000
Louisiana,2020-05-05,568.5,568.5,0,ihme,1000,1000,1000
Kentucky,2020-05-05,139.5,488.5,349,ihme,1000,1000,1000
Kansas,2020-05-05,222.5,262.5,40,ihme,1000,1000,1000
Iowa,2020-05-05,182.5,280.5,98,ihme,1000,1000,1000
Indiana,2020-05-05,704,764,60,ihme,1000,1000,1000
Illinois,2020-05-05,1049,1141,92,ihme,1000,1000,1000
Idaho,2020-05-05,101.5,103.5,2,ihme,1000,1000,1000
Hawaii,2020-05-05,125.5,125.5,0,ihme,1000,1000,1000
Georgia,2020-05-05,629,1147,518,ihme,1000,1000,1000
Florida,2020-05-05,1091,2460,1369,ihme,1000,1000,1000
Delaware,2020-05-05,108.5,108.5,0,ihme,1000,1000,1000
Connecticut,2020-05-05,-742,343,1085,ihme,1000,1000,1000
Colorado,2020-05-05,518.5,522.5,4,ihme,1000,1000,1000
California,2020-05-05,3291,3494,203,ihme,1000,1000,1000
Arkansas,2020-05-05,266.5,327.5,61,ihme,1000,1000,1000
Arizona,2020-05-05,640.5,745.5,105,ihme,1000,1000,1000
Alaska,2020-05-05,32.5,53.5,21,ihme,1000,1000,1000
Alabama,2020-05-05,382,472,90,ihme,1000,1000,1000
Wyoming,2020-05-06,24,60,36,ihme,1000,1000,1000
Wisconsin,2020-05-06,416.5,442.5,26,ihme,1000,1000,1000
West Virginia,2020-05-06,263,266,3,ihme,1000,1000,1000
Washington,2020-05-06,462.5,473.5,11,ihme,1000,1000,1000
Virginia,2020-05-06,517.5,711.5,194,ihme,1000,1000,1000
Vermont,2020-05-06,45,45,0,ihme,1000,1000,1000
Utah,2020-05-06,253.5,291.5,38,ihme,1000,1000,1000
Texas,2020-05-06,2796.5,3124.5,328,ihme,1000,1000,1000
Tennessee,2020-05-06,782,816,34,ihme,1000,1000,1000
South Dakota,2020-05-06,32,81,49,ihme,1000,1000,1000
South Carolina,2020-05-06,449,528,79,ihme,1000,1000,1000
Rhode Island,2020-05-06,-152.5,98.5,251,ihme,1000,1000,1000
Pennsylvania,2020-05-06,1472.5,1518.5,46,ihme,1000,1000,1000
Oregon,2020-05-06,250,277,27,ihme,1000,1000,1000
Oklahoma,2020-05-06,252.5,390.5,138,ihme,1000,1000,1000
Ohio,2020-05-06,1378.5,1382.5,4,ihme,1000,1000,1000
North Dakota,2020-05-06,-6,102,108,ihme,1000,1000,1000
North Carolina,2020-05-06,970,980,10,ihme,1000,1000,1000
New York,2020-05-06,2225,2262,37,ihme,1000,1000,1000
New Mexico,2020-05-06,92.5,186.5,94,ihme,1000,1000,1000
New Jersey,2020-05-06,589,751,162,ihme,1000,1000,1000
New Hampshire,2020-05-06,106,107,1,ihme,1000,1000,1000
Nevada,2020-05-06,394.5,429.5,35,ihme,1000,1000,1000
Nebraska,2020-05-06,146,247,101,ihme,1000,1000,1000
Montana,2020-05-06,85.5,85.5,0,ihme,1000,1000,1000
Missouri,2020-05-06,682.5,736.5,54,ihme,1000,1000,1000
Mississippi,2020-05-06,361.5,385.5,24,ihme,1000,1000,1000
Minnesota,2020-05-06,319,431,112,ihme,1000,1000,1000
Michigan,2020-05-06,930,933,3,ihme,1000,1000,1000
Massachusetts,2020-05-06,-183,741,924,ihme,1000,1000,1000
Maryland,2020-05-06,352,499,147,ihme,1000,1000,1000
Maine,2020-05-06,104.5,108.5,4,ihme,1000,1000,1000
Louisiana,2020-05-06,568.5,568.5,0,ihme,1000,1000,1000
Kentucky,2020-05-06,149.5,488.5,339,ihme,1000,1000,1000
Kansas,2020-05-06,225.5,262.5,37,ihme,1000,1000,1000
Iowa,2020-05-06,187.5,280.5,93,ihme,1000,1000,1000
Indiana,2020-05-06,724,764,40,ihme,1000,1000,1000
Illinois,2020-05-06,1082,1141,59,ihme,1000,1000,1000
Idaho,2020-05-06,101.5,103.5,2,ihme,1000,1000,1000
Hawaii,2020-05-06,125.5,125.5,0,ihme,1000,1000,1000
Georgia,2020-05-06,676,1147,471,ihme,1000,1000,1000
Florida,2020-05-06,1162,2460,1298,ihme,1000,1000,1000
Delaware,2020-05-06,108.5,108.5,0,ihme,1000,1000,1000
Connecticut,2020-05-06,-682,343,1025,ihme,1000,1000,1000
Colorado,2020-05-06,519.5,522.5,3,ihme,1000,1000,1000
California,2020-05-06,3316,3494,178,ihme,1000,1000,1000
Arkansas,2020-05-06,270.5,327.5,57,ihme,1000,1000,1000
Arizona,2020-05-06,647.5,745.5,98,ihme,1000,1000,1000
Alaska,2020-05-06,35.5,53.5,18,ihme,1000,1000,1000
Alabama,2020-05-06,399,472,73,ihme,1000,1000,1000
Wyoming,2020-05-07,26,60,34,ihme,1000,1000,1000
Wisconsin,2020-05-07,422.5,442.5,20,ihme,1000,1000,1000
West Virginia,2020-05-07,264,266,2,ihme,1000,1000,1000
Washington,2020-05-07,464.5,473.5,9,ihme,1000,1000,1000
Virginia,2020-05-07,533.5,711.5,178,ihme,1000,1000,1000
Vermont,2020-05-07,45,45,0,ihme,1000,1000,1000
Utah,2020-05-07,256.5,291.5,35,ihme,1000,1000,1000
Texas,2020-05-07,2822.5,3124.5,302,ihme,1000,1000,1000
Tennessee,2020-05-07,789,816,27,ihme,1000,1000,1000
South Dakota,2020-05-07,36,81,45,ihme,1000,1000,1000
South Carolina,2020-05-07,455,528,73,ihme,1000,1000,1000
Rhode Island,2020-05-07,-144.5,98.5,243,ihme,1000,1000,1000
Pennsylvania,2020-05-07,1480.5,1518.5,38,ihme,1000,1000,1000
Oregon,2020-05-07,252,277,25,ihme,1000,1000,1000
Oklahoma,2020-05-07,264.5,390.5,126,ihme,1000,1000,1000
Ohio,2020-05-07,1379.5,1382.5,3,ihme,1000,1000,1000
North Dakota,2020-05-07,-4,102,106,ihme,1000,1000,1000
North Carolina,2020-05-07,973,980,7,ihme,1000,1000,1000
New York,2020-05-07,2237,2262,25,ihme,1000,1000,1000
New Mexico,2020-05-07,102.5,186.5,84,ihme,1000,1000,1000
New Jersey,2020-05-07,642,751,109,ihme,1000,1000,1000
New Hampshire,2020-05-07,106,107,1,ihme,1000,1000,1000
Nevada,2020-05-07,404.5,429.5,25,ihme,1000,1000,1000
Nebraska,2020-05-07,153,247,94,ihme,1000,1000,1000
Montana,2020-05-07,85.5,85.5,0,ihme,1000,1000,1000
Missouri,2020-05-07,686.5,736.5,50,ihme,1000,1000,1000
Mississippi,2020-05-07,364.5,385.5,21,ihme,1000,1000,1000
Minnesota,2020-05-07,329,431,102,ihme,1000,1000,1000
Michigan,2020-05-07,932,933,1,ihme,1000,1000,1000
Massachusetts,2020-05-07,-81,741,822,ihme,1000,1000,1000
Maryland,2020-05-07,385,499,114,ihme,1000,1000,1000
Maine,2020-05-07,105.5,108.5,3,ihme,1000,1000,1000
Louisiana,2020-05-07,568.5,568.5,0,ihme,1000,1000,1000
Kentucky,2020-05-07,157.5,488.5,331,ihme,1000,1000,1000
Kansas,2020-05-07,228.5,262.5,34,ihme,1000,1000,1000
Iowa,2020-05-07,193.5,280.5,87,ihme,1000,1000,1000
Indiana,2020-05-07,741,764,23,ihme,1000,1000,1000
Illinois,2020-05-07,1108,1141,33,ihme,1000,1000,1000
Idaho,2020-05-07,102.5,103.5,1,ihme,1000,1000,1000
Hawaii,2020-05-07,125.5,125.5,0,ihme,1000,1000,1000
Georgia,2020-05-07,718,1147,429,ihme,1000,1000,1000
Florida,2020-05-07,1234,2460,1226,ihme,1000,1000,1000
Delaware,2020-05-07,108.5,108.5,0,ihme,1000,1000,1000
Connecticut,2020-05-07,-622,343,965,ihme,1000,1000,1000
Colorado,2020-05-07,520.5,522.5,2,ihme,1000,1000,1000
California,2020-05-07,3338,3494,156,ihme,1000,1000,1000
Arkansas,2020-05-07,275.5,327.5,52,ihme,1000,1000,1000
Arizona,2020-05-07,653.5,745.5,92,ihme,1000,1000,1000
Alaska,2020-05-07,38.5,53.5,15,ihme,1000,1000,1000
Alabama,2020-05-07,411,472,61,ihme,1000,1000,1000
Wyoming,2020-05-08,29,60,31,ihme,1000,1000,1000
Wisconsin,2020-05-08,428.5,442.5,14,ihme,1000,1000,1000
West Virginia,2020-05-08,265,266,1,ihme,1000,1000,1000
Washington,2020-05-08,466.5,473.5,7,ihme,1000,1000,1000
Virginia,2020-05-08,547.5,711.5,164,ihme,1000,1000,1000
Vermont,2020-05-08,45,45,0,ihme,1000,1000,1000
Utah,2020-05-08,259.5,291.5,32,ihme,1000,1000,1000
Texas,2020-05-08,2847.5,3124.5,277,ihme,1000,1000,1000
Tennessee,2020-05-08,794,816,22,ihme,1000,1000,1000
South Dakota,2020-05-08,39,81,42,ihme,1000,1000,1000
South Carolina,2020-05-08,460,528,68,ihme,1000,1000,1000
Rhode Island,2020-05-08,-134.5,98.5,233,ihme,1000,1000,1000
Pennsylvania,2020-05-08,1487.5,1518.5,31,ihme,1000,1000,1000
Oregon,2020-05-08,253,277,24,ihme,1000,1000,1000
Oklahoma,2020-05-08,276.5,390.5,114,ihme,1000,1000,1000
Ohio,2020-05-08,1380.5,1382.5,2,ihme,1000,1000,1000
North Dakota,2020-05-08,-1,102,103,ihme,1000,1000,1000
North Carolina,2020-05-08,975,980,5,ihme,1000,1000,1000
New York,2020-05-08,2246,2262,16,ihme,1000,1000,1000
New Mexico,2020-05-08,111.5,186.5,75,ihme,1000,1000,1000
New Jersey,2020-05-08,681,751,70,ihme,1000,1000,1000
New Hampshire,2020-05-08,107,107,0,ihme,1000,1000,1000
Nevada,2020-05-08,412.5,429.5,17,ihme,1000,1000,1000
Nebraska,2020-05-08,160,247,87,ihme,1000,1000,1000
Montana,2020-05-08,85.5,85.5,0,ihme,1000,1000,1000
Missouri,2020-05-08,689.5,736.5,47,ihme,1000,1000,1000
