State,Date,Supply_Excess,Supply,Demand,DataSource,Fmax,Buffer,SurgeCorrection
Alabama,2020-05-12,450,472,22,ode,1000,1000,1000
Alaska,2020-05-12,51.5,53.5,2,ode,1000,1000,1000
Arizona,2020-05-12,712.5,745.5,33,ode,1000,1000,1000
Arkansas,2020-05-12,324.5,327.5,3,ode,1000,1000,1000
California,2020-05-12,3093,3494,401,ode,1000,1000,1000
Colorado,2020-05-12,462.5,522.5,60,ode,1000,1000,1000
Connecticut,2020-05-12,159,343,184,ode,1000,1000,1000
Delaware,2020-05-12,91.5,108.5,17,ode,1000,1000,1000
Florida,2020-05-12,2064,2460,396,ode,1000,1000,1000
Georgia,2020-05-12,998,1147,149,ode,1000,1000,1000
Hawaii,2020-05-12,121.5,125.5,4,ode,1000,1000,1000
Idaho,2020-05-12,59.5,103.5,44,ode,1000,1000,1000
Illinois,2020-05-12,922,1141,219,ode,1000,1000,1000
Indiana,2020-05-12,626,764,138,ode,1000,1000,1000
Iowa,2020-05-12,266.5,280.5,14,ode,1000,1000,1000
Kansas,2020-05-12,256.5,262.5,6,ode,1000,1000,1000
Kentucky,2020-05-12,478.5,488.5,10,ode,1000,1000,1000
Louisiana,2020-05-12,65.5,568.5,503,ode,1000,1000,1000
Maine,2020-05-12,101.5,108.5,7,ode,1000,1000,1000
Maryland,2020-05-12,367,499,132,ode,1000,1000,1000
Massachusetts,2020-05-12,546,741,195,ode,1000,1000,1000
Michigan,2020-05-12,505,933,428,ode,1000,1000,1000
Minnesota,2020-05-12,426,431,5,ode,1000,1000,1000
Mississippi,2020-05-12,344.5,385.5,41,ode,1000,1000,1000
Missouri,2020-05-12,612.5,736.5,124,ode,1000,1000,1000
Montana,2020-05-12,81.5,85.5,4,ode,1000,1000,1000
Nebraska,2020-05-12,243,247,4,ode,1000,1000,1000
Nevada,2020-05-12,409.5,429.5,20,ode,1000,1000,1000
New Hampshire,2020-05-12,93,107,14,ode,1000,1000,1000
New Jersey,2020-05-12,-620,751,1371,ode,1000,1000,1000
New Mexico,2020-05-12,180.5,186.5,6,ode,1000,1000,1000
New York,2020-05-12,348,2262,1914,ode,1000,1000,1000
North Carolina,2020-05-12,920,980,60,ode,1000,1000,1000
North Dakota,2020-05-12,65,102,37,ode,1000,1000,1000
Ohio,2020-05-12,1309.5,1382.5,73,ode,1000,1000,1000
Oklahoma,2020-05-12,364.5,390.5,26,ode,1000,1000,1000
Oregon,2020-05-12,263,277,14,ode,1000,1000,1000
Pennsylvania,2020-05-12,708.5,1518.5,810,ode,1000,1000,1000
Rhode Island,2020-05-12,82.5,98.5,16,ode,1000,1000,1000
South Carolina,2020-05-12,342,528,186,ode,1000,1000,1000
South Dakota,2020-05-12,73,81,8,ode,1000,1000,1000
Tennessee,2020-05-12,674,816,142,ode,1000,1000,1000
Texas,2020-05-12,2813.5,3124.5,311,ode,1000,1000,1000
Utah,2020-05-12,239.5,291.5,52,ode,1000,1000,1000
Vermont,2020-05-12,42,45,3,ode,1000,1000,1000
Virginia,2020-05-12,614.5,711.5,97,ode,1000,1000,1000
Washington,2020-05-12,438.5,473.5,35,ode,1000,1000,1000
West Virginia,2020-05-12,257,266,9,ode,1000,1000,1000
Wisconsin,2020-05-12,409.5,442.5,33,ode,1000,1000,1000
Alabama,2020-05-13,451,472,21,ode,1000,1000,1000
Alaska,2020-05-13,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-13,713.5,745.5,32,ode,1000,1000,1000
Arkansas,2020-05-13,324.5,327.5,3,ode,1000,1000,1000
California,2020-05-13,3109,3494,385,ode,1000,1000,1000
Colorado,2020-05-13,465.5,522.5,57,ode,1000,1000,1000
Connecticut,2020-05-13,168,343,175,ode,1000,1000,1000
Delaware,2020-05-13,92.5,108.5,16,ode,1000,1000,1000
Florida,2020-05-13,2079,2460,381,ode,1000,1000,1000
Georgia,2020-05-13,1005,1147,142,ode,1000,1000,1000
Hawaii,2020-05-13,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-13,61.5,103.5,42,ode,1000,1000,1000
Illinois,2020-05-13,932,1141,209,ode,1000,1000,1000
Indiana,2020-05-13,632,764,132,ode,1000,1000,1000
Iowa,2020-05-13,267.5,280.5,13,ode,1000,1000,1000
Kansas,2020-05-13,257.5,262.5,5,ode,1000,1000,1000
Kentucky,2020-05-13,479.5,488.5,9,ode,1000,1000,1000
Louisiana,2020-05-13,87.5,568.5,481,ode,1000,1000,1000
Maine,2020-05-13,101.5,108.5,7,ode,1000,1000,1000
Maryland,2020-05-13,372,499,127,ode,1000,1000,1000
Massachusetts,2020-05-13,556,741,185,ode,1000,1000,1000
Michigan,2020-05-13,525,933,408,ode,1000,1000,1000
Minnesota,2020-05-13,426,431,5,ode,1000,1000,1000
Mississippi,2020-05-13,345.5,385.5,40,ode,1000,1000,1000
Missouri,2020-05-13,615.5,736.5,121,ode,1000,1000,1000
Montana,2020-05-13,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-13,243,247,4,ode,1000,1000,1000
Nevada,2020-05-13,410.5,429.5,19,ode,1000,1000,1000
New Hampshire,2020-05-13,93,107,14,ode,1000,1000,1000
New Jersey,2020-05-13,-567,751,1318,ode,1000,1000,1000
New Mexico,2020-05-13,180.5,186.5,6,ode,1000,1000,1000
New York,2020-05-13,435,2262,1827,ode,1000,1000,1000
North Carolina,2020-05-13,922,980,58,ode,1000,1000,1000
North Dakota,2020-05-13,65,102,37,ode,1000,1000,1000
Ohio,2020-05-13,1313.5,1382.5,69,ode,1000,1000,1000
Oklahoma,2020-05-13,365.5,390.5,25,ode,1000,1000,1000
Oregon,2020-05-13,264,277,13,ode,1000,1000,1000
Pennsylvania,2020-05-13,732.5,1518.5,786,ode,1000,1000,1000
Rhode Island,2020-05-13,83.5,98.5,15,ode,1000,1000,1000
South Carolina,2020-05-13,345,528,183,ode,1000,1000,1000
South Dakota,2020-05-13,73,81,8,ode,1000,1000,1000
Tennessee,2020-05-13,677,816,139,ode,1000,1000,1000
Texas,2020-05-13,2822.5,3124.5,302,ode,1000,1000,1000
Utah,2020-05-13,241.5,291.5,50,ode,1000,1000,1000
Vermont,2020-05-13,42,45,3,ode,1000,1000,1000
Virginia,2020-05-13,617.5,711.5,94,ode,1000,1000,1000
Washington,2020-05-13,440.5,473.5,33,ode,1000,1000,1000
West Virginia,2020-05-13,258,266,8,ode,1000,1000,1000
Wisconsin,2020-05-13,411.5,442.5,31,ode,1000,1000,1000
Alabama,2020-05-14,452,472,20,ode,1000,1000,1000
Alaska,2020-05-14,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-14,715.5,745.5,30,ode,1000,1000,1000
Arkansas,2020-05-14,324.5,327.5,3,ode,1000,1000,1000
California,2020-05-14,3124,3494,370,ode,1000,1000,1000
Colorado,2020-05-14,468.5,522.5,54,ode,1000,1000,1000
Connecticut,2020-05-14,176,343,167,ode,1000,1000,1000
Delaware,2020-05-14,92.5,108.5,16,ode,1000,1000,1000
Florida,2020-05-14,2095,2460,365,ode,1000,1000,1000
Georgia,2020-05-14,1012,1147,135,ode,1000,1000,1000
Hawaii,2020-05-14,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-14,62.5,103.5,41,ode,1000,1000,1000
Illinois,2020-05-14,942,1141,199,ode,1000,1000,1000
Indiana,2020-05-14,638,764,126,ode,1000,1000,1000
Iowa,2020-05-14,267.5,280.5,13,ode,1000,1000,1000
Kansas,2020-05-14,257.5,262.5,5,ode,1000,1000,1000
Kentucky,2020-05-14,479.5,488.5,9,ode,1000,1000,1000
Louisiana,2020-05-14,108.5,568.5,460,ode,1000,1000,1000
Maine,2020-05-14,102.5,108.5,6,ode,1000,1000,1000
Maryland,2020-05-14,376,499,123,ode,1000,1000,1000
Massachusetts,2020-05-14,566,741,175,ode,1000,1000,1000
Michigan,2020-05-14,545,933,388,ode,1000,1000,1000
Minnesota,2020-05-14,427,431,4,ode,1000,1000,1000
Mississippi,2020-05-14,346.5,385.5,39,ode,1000,1000,1000
Missouri,2020-05-14,619.5,736.5,117,ode,1000,1000,1000
Montana,2020-05-14,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-14,243,247,4,ode,1000,1000,1000
Nevada,2020-05-14,411.5,429.5,18,ode,1000,1000,1000
New Hampshire,2020-05-14,94,107,13,ode,1000,1000,1000
New Jersey,2020-05-14,-514,751,1265,ode,1000,1000,1000
New Mexico,2020-05-14,181.5,186.5,5,ode,1000,1000,1000
New York,2020-05-14,519,2262,1743,ode,1000,1000,1000
North Carolina,2020-05-14,924,980,56,ode,1000,1000,1000
North Dakota,2020-05-14,65,102,37,ode,1000,1000,1000
Ohio,2020-05-14,1316.5,1382.5,66,ode,1000,1000,1000
Oklahoma,2020-05-14,366.5,390.5,24,ode,1000,1000,1000
Oregon,2020-05-14,264,277,13,ode,1000,1000,1000
Pennsylvania,2020-05-14,757.5,1518.5,761,ode,1000,1000,1000
Rhode Island,2020-05-14,83.5,98.5,15,ode,1000,1000,1000
South Carolina,2020-05-14,348,528,180,ode,1000,1000,1000
South Dakota,2020-05-14,74,81,7,ode,1000,1000,1000
Tennessee,2020-05-14,681,816,135,ode,1000,1000,1000
Texas,2020-05-14,2831.5,3124.5,293,ode,1000,1000,1000
Utah,2020-05-14,242.5,291.5,49,ode,1000,1000,1000
Vermont,2020-05-14,42,45,3,ode,1000,1000,1000
Virginia,2020-05-14,620.5,711.5,91,ode,1000,1000,1000
Washington,2020-05-14,442.5,473.5,31,ode,1000,1000,1000
West Virginia,2020-05-14,258,266,8,ode,1000,1000,1000
Wisconsin,2020-05-14,412.5,442.5,30,ode,1000,1000,1000
Alabama,2020-05-15,453,472,19,ode,1000,1000,1000
Alaska,2020-05-15,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-15,716.5,745.5,29,ode,1000,1000,1000
Arkansas,2020-05-15,324.5,327.5,3,ode,1000,1000,1000
California,2020-05-15,3139,3494,355,ode,1000,1000,1000
Colorado,2020-05-15,471.5,522.5,51,ode,1000,1000,1000
Connecticut,2020-05-15,184,343,159,ode,1000,1000,1000
Delaware,2020-05-15,93.5,108.5,15,ode,1000,1000,1000
Florida,2020-05-15,2110,2460,350,ode,1000,1000,1000
Georgia,2020-05-15,1018,1147,129,ode,1000,1000,1000
Hawaii,2020-05-15,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-15,64.5,103.5,39,ode,1000,1000,1000
Illinois,2020-05-15,952,1141,189,ode,1000,1000,1000
Indiana,2020-05-15,644,764,120,ode,1000,1000,1000
Iowa,2020-05-15,268.5,280.5,12,ode,1000,1000,1000
Kansas,2020-05-15,257.5,262.5,5,ode,1000,1000,1000
Kentucky,2020-05-15,480.5,488.5,8,ode,1000,1000,1000
Louisiana,2020-05-15,130.5,568.5,438,ode,1000,1000,1000
Maine,2020-05-15,102.5,108.5,6,ode,1000,1000,1000
Maryland,2020-05-15,381,499,118,ode,1000,1000,1000
Massachusetts,2020-05-15,575,741,166,ode,1000,1000,1000
Michigan,2020-05-15,564,933,369,ode,1000,1000,1000
Minnesota,2020-05-15,427,431,4,ode,1000,1000,1000
Mississippi,2020-05-15,348.5,385.5,37,ode,1000,1000,1000
Missouri,2020-05-15,622.5,736.5,114,ode,1000,1000,1000
Montana,2020-05-15,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-15,244,247,3,ode,1000,1000,1000
Nevada,2020-05-15,412.5,429.5,17,ode,1000,1000,1000
New Hampshire,2020-05-15,94,107,13,ode,1000,1000,1000
New Jersey,2020-05-15,-462,751,1213,ode,1000,1000,1000
New Mexico,2020-05-15,181.5,186.5,5,ode,1000,1000,1000
New York,2020-05-15,602,2262,1660,ode,1000,1000,1000
North Carolina,2020-05-15,927,980,53,ode,1000,1000,1000
North Dakota,2020-05-15,65,102,37,ode,1000,1000,1000
Ohio,2020-05-15,1319.5,1382.5,63,ode,1000,1000,1000
Oklahoma,2020-05-15,367.5,390.5,23,ode,1000,1000,1000
Oregon,2020-05-15,265,277,12,ode,1000,1000,1000
Pennsylvania,2020-05-15,782.5,1518.5,736,ode,1000,1000,1000
Rhode Island,2020-05-15,84.5,98.5,14,ode,1000,1000,1000
South Carolina,2020-05-15,351,528,177,ode,1000,1000,1000
South Dakota,2020-05-15,74,81,7,ode,1000,1000,1000
Tennessee,2020-05-15,684,816,132,ode,1000,1000,1000
Texas,2020-05-15,2840.5,3124.5,284,ode,1000,1000,1000
Utah,2020-05-15,244.5,291.5,47,ode,1000,1000,1000
Vermont,2020-05-15,42,45,3,ode,1000,1000,1000
Virginia,2020-05-15,624.5,711.5,87,ode,1000,1000,1000
Washington,2020-05-15,444.5,473.5,29,ode,1000,1000,1000
West Virginia,2020-05-15,258,266,8,ode,1000,1000,1000
Wisconsin,2020-05-15,414.5,442.5,28,ode,1000,1000,1000
Alabama,2020-05-16,454,472,18,ode,1000,1000,1000
Alaska,2020-05-16,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-16,718.5,745.5,27,ode,1000,1000,1000
Arkansas,2020-05-16,324.5,327.5,3,ode,1000,1000,1000
California,2020-05-16,3154,3494,340,ode,1000,1000,1000
Colorado,2020-05-16,474.5,522.5,48,ode,1000,1000,1000
Connecticut,2020-05-16,191,343,152,ode,1000,1000,1000
Delaware,2020-05-16,93.5,108.5,15,ode,1000,1000,1000
Florida,2020-05-16,2124,2460,336,ode,1000,1000,1000
Georgia,2020-05-16,1025,1147,122,ode,1000,1000,1000
Hawaii,2020-05-16,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-16,66.5,103.5,37,ode,1000,1000,1000
Illinois,2020-05-16,962,1141,179,ode,1000,1000,1000
Indiana,2020-05-16,650,764,114,ode,1000,1000,1000
Iowa,2020-05-16,269.5,280.5,11,ode,1000,1000,1000
Kansas,2020-05-16,258.5,262.5,4,ode,1000,1000,1000
Kentucky,2020-05-16,480.5,488.5,8,ode,1000,1000,1000
Louisiana,2020-05-16,150.5,568.5,418,ode,1000,1000,1000
Maine,2020-05-16,102.5,108.5,6,ode,1000,1000,1000
Maryland,2020-05-16,386,499,113,ode,1000,1000,1000
Massachusetts,2020-05-16,584,741,157,ode,1000,1000,1000
Michigan,2020-05-16,582,933,351,ode,1000,1000,1000
Minnesota,2020-05-16,427,431,4,ode,1000,1000,1000
Mississippi,2020-05-16,349.5,385.5,36,ode,1000,1000,1000
Missouri,2020-05-16,626.5,736.5,110,ode,1000,1000,1000
Montana,2020-05-16,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-16,244,247,3,ode,1000,1000,1000
Nevada,2020-05-16,413.5,429.5,16,ode,1000,1000,1000
New Hampshire,2020-05-16,95,107,12,ode,1000,1000,1000
New Jersey,2020-05-16,-411,751,1162,ode,1000,1000,1000
New Mexico,2020-05-16,181.5,186.5,5,ode,1000,1000,1000
New York,2020-05-16,682,2262,1580,ode,1000,1000,1000
North Carolina,2020-05-16,929,980,51,ode,1000,1000,1000
North Dakota,2020-05-16,65,102,37,ode,1000,1000,1000
Ohio,2020-05-16,1323.5,1382.5,59,ode,1000,1000,1000
Oklahoma,2020-05-16,369.5,390.5,21,ode,1000,1000,1000
Oregon,2020-05-16,266,277,11,ode,1000,1000,1000
Pennsylvania,2020-05-16,808.5,1518.5,710,ode,1000,1000,1000
Rhode Island,2020-05-16,85.5,98.5,13,ode,1000,1000,1000
South Carolina,2020-05-16,354,528,174,ode,1000,1000,1000
South Dakota,2020-05-16,74,81,7,ode,1000,1000,1000
Tennessee,2020-05-16,688,816,128,ode,1000,1000,1000
Texas,2020-05-16,2849.5,3124.5,275,ode,1000,1000,1000
Utah,2020-05-16,245.5,291.5,46,ode,1000,1000,1000
Vermont,2020-05-16,43,45,2,ode,1000,1000,1000
Virginia,2020-05-16,627.5,711.5,84,ode,1000,1000,1000
Washington,2020-05-16,446.5,473.5,27,ode,1000,1000,1000
West Virginia,2020-05-16,259,266,7,ode,1000,1000,1000
Wisconsin,2020-05-16,415.5,442.5,27,ode,1000,1000,1000
Alabama,2020-05-17,455,472,17,ode,1000,1000,1000
Alaska,2020-05-17,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-17,719.5,745.5,26,ode,1000,1000,1000
Arkansas,2020-05-17,325.5,327.5,2,ode,1000,1000,1000
California,2020-05-17,3168,3494,326,ode,1000,1000,1000
Colorado,2020-05-17,477.5,522.5,45,ode,1000,1000,1000
Connecticut,2020-05-17,199,343,144,ode,1000,1000,1000
Delaware,2020-05-17,94.5,108.5,14,ode,1000,1000,1000
Florida,2020-05-17,2139,2460,321,ode,1000,1000,1000
Georgia,2020-05-17,1031,1147,116,ode,1000,1000,1000
Hawaii,2020-05-17,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-17,67.5,103.5,36,ode,1000,1000,1000
Illinois,2020-05-17,971,1141,170,ode,1000,1000,1000
Indiana,2020-05-17,656,764,108,ode,1000,1000,1000
Iowa,2020-05-17,269.5,280.5,11,ode,1000,1000,1000
Kansas,2020-05-17,258.5,262.5,4,ode,1000,1000,1000
Kentucky,2020-05-17,481.5,488.5,7,ode,1000,1000,1000
Louisiana,2020-05-17,170.5,568.5,398,ode,1000,1000,1000
Maine,2020-05-17,102.5,108.5,6,ode,1000,1000,1000
Maryland,2020-05-17,391,499,108,ode,1000,1000,1000
Massachusetts,2020-05-17,593,741,148,ode,1000,1000,1000
Michigan,2020-05-17,600,933,333,ode,1000,1000,1000
Minnesota,2020-05-17,427,431,4,ode,1000,1000,1000
Mississippi,2020-05-17,350.5,385.5,35,ode,1000,1000,1000
Missouri,2020-05-17,629.5,736.5,107,ode,1000,1000,1000
Montana,2020-05-17,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-17,244,247,3,ode,1000,1000,1000
Nevada,2020-05-17,414.5,429.5,15,ode,1000,1000,1000
New Hampshire,2020-05-17,95,107,12,ode,1000,1000,1000
New Jersey,2020-05-17,-361,751,1112,ode,1000,1000,1000
New Mexico,2020-05-17,182.5,186.5,4,ode,1000,1000,1000
New York,2020-05-17,759,2262,1503,ode,1000,1000,1000
North Carolina,2020-05-17,931,980,49,ode,1000,1000,1000
North Dakota,2020-05-17,65,102,37,ode,1000,1000,1000
Ohio,2020-05-17,1326.5,1382.5,56,ode,1000,1000,1000
Oklahoma,2020-05-17,370.5,390.5,20,ode,1000,1000,1000
Oregon,2020-05-17,266,277,11,ode,1000,1000,1000
Pennsylvania,2020-05-17,833.5,1518.5,685,ode,1000,1000,1000
Rhode Island,2020-05-17,86.5,98.5,12,ode,1000,1000,1000
South Carolina,2020-05-17,357,528,171,ode,1000,1000,1000
South Dakota,2020-05-17,74,81,7,ode,1000,1000,1000
Tennessee,2020-05-17,692,816,124,ode,1000,1000,1000
Texas,2020-05-17,2857.5,3124.5,267,ode,1000,1000,1000
Utah,2020-05-17,247.5,291.5,44,ode,1000,1000,1000
Vermont,2020-05-17,43,45,2,ode,1000,1000,1000
Virginia,2020-05-17,630.5,711.5,81,ode,1000,1000,1000
Washington,2020-05-17,447.5,473.5,26,ode,1000,1000,1000
West Virginia,2020-05-17,259,266,7,ode,1000,1000,1000
Wisconsin,2020-05-17,416.5,442.5,26,ode,1000,1000,1000
Alabama,2020-05-18,456,472,16,ode,1000,1000,1000
Alaska,2020-05-18,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-18,721.5,745.5,24,ode,1000,1000,1000
Arkansas,2020-05-18,325.5,327.5,2,ode,1000,1000,1000
California,2020-05-18,3183,3494,311,ode,1000,1000,1000
Colorado,2020-05-18,479.5,522.5,43,ode,1000,1000,1000
Connecticut,2020-05-18,206,343,137,ode,1000,1000,1000
Delaware,2020-05-18,95.5,108.5,13,ode,1000,1000,1000
Florida,2020-05-18,2153,2460,307,ode,1000,1000,1000
Georgia,2020-05-18,1037,1147,110,ode,1000,1000,1000
Hawaii,2020-05-18,122.5,125.5,3,ode,1000,1000,1000
Idaho,2020-05-18,69.5,103.5,34,ode,1000,1000,1000
Illinois,2020-05-18,979,1141,162,ode,1000,1000,1000
Indiana,2020-05-18,662,764,102,ode,1000,1000,1000
Iowa,2020-05-18,270.5,280.5,10,ode,1000,1000,1000
Kansas,2020-05-18,258.5,262.5,4,ode,1000,1000,1000
Kentucky,2020-05-18,481.5,488.5,7,ode,1000,1000,1000
Louisiana,2020-05-18,190.5,568.5,378,ode,1000,1000,1000
Maine,2020-05-18,103.5,108.5,5,ode,1000,1000,1000
Maryland,2020-05-18,395,499,104,ode,1000,1000,1000
Massachusetts,2020-05-18,601,741,140,ode,1000,1000,1000
Michigan,2020-05-18,617,933,316,ode,1000,1000,1000
Minnesota,2020-05-18,428,431,3,ode,1000,1000,1000
Mississippi,2020-05-18,351.5,385.5,34,ode,1000,1000,1000
Missouri,2020-05-18,633.5,736.5,103,ode,1000,1000,1000
Montana,2020-05-18,82.5,85.5,3,ode,1000,1000,1000
Nebraska,2020-05-18,244,247,3,ode,1000,1000,1000
Nevada,2020-05-18,415.5,429.5,14,ode,1000,1000,1000
New Hampshire,2020-05-18,96,107,11,ode,1000,1000,1000
New Jersey,2020-05-18,-311,751,1062,ode,1000,1000,1000
New Mexico,2020-05-18,182.5,186.5,4,ode,1000,1000,1000
New York,2020-05-18,834,2262,1428,ode,1000,1000,1000
North Carolina,2020-05-18,934,980,46,ode,1000,1000,1000
North Dakota,2020-05-18,65,102,37,ode,1000,1000,1000
Ohio,2020-05-18,1329.5,1382.5,53,ode,1000,1000,1000
Oklahoma,2020-05-18,371.5,390.5,19,ode,1000,1000,1000
Oregon,2020-05-18,267,277,10,ode,1000,1000,1000
Pennsylvania,2020-05-18,858.5,1518.5,660,ode,1000,1000,1000
Rhode Island,2020-05-18,86.5,98.5,12,ode,1000,1000,1000
South Carolina,2020-05-18,361,528,167,ode,1000,1000,1000
South Dakota,2020-05-18,75,81,6,ode,1000,1000,1000
Tennessee,2020-05-18,695,816,121,ode,1000,1000,1000
Texas,2020-05-18,2866.5,3124.5,258,ode,1000,1000,1000
Utah,2020-05-18,248.5,291.5,43,ode,1000,1000,1000
Vermont,2020-05-18,43,45,2,ode,1000,1000,1000
Virginia,2020-05-18,633.5,711.5,78,ode,1000,1000,1000
Washington,2020-05-18,449.5,473.5,24,ode,1000,1000,1000
West Virginia,2020-05-18,259,266,7,ode,1000,1000,1000
Wisconsin,2020-05-18,418.5,442.5,24,ode,1000,1000,1000
Alabama,2020-05-19,456,472,16,ode,1000,1000,1000
Alaska,2020-05-19,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-19,722.5,745.5,23,ode,1000,1000,1000
Arkansas,2020-05-19,325.5,327.5,2,ode,1000,1000,1000
California,2020-05-19,3197,3494,297,ode,1000,1000,1000
Colorado,2020-05-19,481.5,522.5,41,ode,1000,1000,1000
Connecticut,2020-05-19,213,343,130,ode,1000,1000,1000
Delaware,2020-05-19,95.5,108.5,13,ode,1000,1000,1000
Florida,2020-05-19,2166,2460,294,ode,1000,1000,1000
Georgia,2020-05-19,1043,1147,104,ode,1000,1000,1000
Hawaii,2020-05-19,123.5,125.5,2,ode,1000,1000,1000
Idaho,2020-05-19,71.5,103.5,32,ode,1000,1000,1000
Illinois,2020-05-19,988,1141,153,ode,1000,1000,1000
Indiana,2020-05-19,667,764,97,ode,1000,1000,1000
Iowa,2020-05-19,270.5,280.5,10,ode,1000,1000,1000
Kansas,2020-05-19,258.5,262.5,4,ode,1000,1000,1000
Kentucky,2020-05-19,481.5,488.5,7,ode,1000,1000,1000
Louisiana,2020-05-19,209.5,568.5,359,ode,1000,1000,1000
Maine,2020-05-19,103.5,108.5,5,ode,1000,1000,1000
Maryland,2020-05-19,400,499,99,ode,1000,1000,1000
Massachusetts,2020-05-19,609,741,132,ode,1000,1000,1000
Michigan,2020-05-19,634,933,299,ode,1000,1000,1000
Minnesota,2020-05-19,428,431,3,ode,1000,1000,1000
Mississippi,2020-05-19,353.5,385.5,32,ode,1000,1000,1000
Missouri,2020-05-19,637.5,736.5,99,ode,1000,1000,1000
Montana,2020-05-19,83.5,85.5,2,ode,1000,1000,1000
Nebraska,2020-05-19,244,247,3,ode,1000,1000,1000
Nevada,2020-05-19,416.5,429.5,13,ode,1000,1000,1000
New Hampshire,2020-05-19,96,107,11,ode,1000,1000,1000
New Jersey,2020-05-19,-263,751,1014,ode,1000,1000,1000
New Mexico,2020-05-19,182.5,186.5,4,ode,1000,1000,1000
New York,2020-05-19,906,2262,1356,ode,1000,1000,1000
North Carolina,2020-05-19,936,980,44,ode,1000,1000,1000
North Dakota,2020-05-19,65,102,37,ode,1000,1000,1000
Ohio,2020-05-19,1331.5,1382.5,51,ode,1000,1000,1000
Oklahoma,2020-05-19,372.5,390.5,18,ode,1000,1000,1000
Oregon,2020-05-19,267,277,10,ode,1000,1000,1000
Pennsylvania,2020-05-19,883.5,1518.5,635,ode,1000,1000,1000
Rhode Island,2020-05-19,87.5,98.5,11,ode,1000,1000,1000
South Carolina,2020-05-19,365,528,163,ode,1000,1000,1000
South Dakota,2020-05-19,75,81,6,ode,1000,1000,1000
Tennessee,2020-05-19,699,816,117,ode,1000,1000,1000
Texas,2020-05-19,2875.5,3124.5,249,ode,1000,1000,1000
Utah,2020-05-19,250.5,291.5,41,ode,1000,1000,1000
Vermont,2020-05-19,43,45,2,ode,1000,1000,1000
Virginia,2020-05-19,636.5,711.5,75,ode,1000,1000,1000
Washington,2020-05-19,450.5,473.5,23,ode,1000,1000,1000
West Virginia,2020-05-19,260,266,6,ode,1000,1000,1000
Wisconsin,2020-05-19,419.5,442.5,23,ode,1000,1000,1000
Alabama,2020-05-20,457,472,15,ode,1000,1000,1000
Alaska,2020-05-20,52.5,53.5,1,ode,1000,1000,1000
Arizona,2020-05-20,723.5,745.5,22,ode,1000,1000,1000
Arkansas,2020-05-20,325.5,327.5,2,ode,1000,1000,1000
California,2020-05-20,3210,3494,284,ode,1000,1000,1000
Colorado,2020-05-20,484.5,522.5,38,ode,1000,1000,1000
Connecticut,2020-05-20,220,343,123,ode,1000,1000,1000
Delaware,2020-05-20,96.5,108.5,12,ode,1000,1000,1000
Florida,2020-05-20,2180,2460,280,ode,1000,1000,1000
Georgia,2020-05-20,1048,1147,99,ode,1000,1000,1000
Hawaii,2020-05-20,123.5,125.5,2,ode,1000,1000,1000
Idaho,2020-05-20,72.5,103.5,31,ode,1000,1000,1000
Illinois,2020-05-20,996,1141,145,ode,1000,1000,1000
Indiana,2020-05-20,672,764,92,ode,1000,1000,1000
Iowa,2020-05-20,271.5,280.5,9,ode,1000,1000,1000
Kansas,2020-05-20,259.5,262.5,3,ode,1000,1000,1000
Kentucky,2020-05-20,482.5,488.5,6,ode,1000,1000,1000
Louisiana,2020-05-20,227.5,568.5,341,ode,1000,1000,1000
Maine,2020-05-20,103.5,108.5,5,ode,1000,1000,1000
Maryland,2020-05-20,404,499,95,ode,1000,1000,1000
Massachusetts,2020-05-20,616,741,125,ode,1000,1000,1000
Michigan,2020-05-20,650,933,283,ode,1000,1000,1000
Minnesota,2020-05-20,428,431,3,ode,1000,1000,1000
Mississippi,2020-05-20,354.5,385.5,31,ode,1000,1000,1000
Missouri,2020-05-20,640.5,736.5,96,ode,1000,1000,1000
Montana,2020-05-20,83.5,85.5,2,ode,1000,1000,1000
Nebraska,2020-05-20,244,247,3,ode,1000,1000,1000
Nevada,2020-05-20,416.5,429.5,13,ode,1000,1000,1000
New Hampshire,2020-05-20,97,107,10,ode,1000,1000,1000
New Jersey,2020-05-20,-216,751,967,ode,1000,1000,1000
New Mexico,2020-05-20,182.5,186.5,4,ode,1000,1000,1000
New York,2020-05-20,976,2262,1286,ode,1000,1000,1000
North Carolina,2020-05-20,938,980,42,ode,1000,1000,1000
