State_From,State_To,Day,Num_Units,DataSource,Fmax,Buffer,SurgeCorrection,Lasso
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.0
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.0
North Dakota,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.0
Idaho,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.0
Rhode Island,Alabama,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.0
Montana,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.0
Wyoming,New York,2020-04-09,6.0,ode,0.09999999999999998,0.1,0.5,0.0
Alaska,Connecticut,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.0
Vermont,New Jersey,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.0
Mississippi,Connecticut,2020-04-10,39.0,ode,0.09999999999999998,0.1,0.5,0.0
Oregon,New York,2020-04-10,28.0,ode,0.09999999999999998,0.1,0.5,0.0
Nebraska,New York,2020-04-10,25.0,ode,0.09999999999999998,0.1,0.5,0.0
New Mexico,Louisiana,2020-04-10,19.0,ode,0.09999999999999998,0.1,0.5,0.0
Arizona,Arkansas,2020-04-11,75.0,ode,0.09999999999999998,0.1,0.5,0.0
Alabama,New York,2020-04-11,48.0,ode,0.09999999999999998,0.1,0.5,0.0
Wisconsin,Louisiana,2020-04-11,44.0,ode,0.09999999999999998,0.1,0.5,0.0
South Dakota,New Jersey,2020-04-11,9.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,New Jersey,2020-04-12,225.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,New Jersey,2020-04-13,217.0,ode,0.09999999999999998,0.1,0.5,0.0
Virginia,New Jersey,2020-04-13,71.0,ode,0.09999999999999998,0.1,0.5,0.0
Alabama,Connecticut,2020-04-13,10.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,New York,2020-04-14,68.0,ode,0.09999999999999998,0.1,0.5,0.0
Arkansas,Louisiana,2020-04-15,75.0,ode,0.09999999999999998,0.1,0.5,0.0
Mississippi,Indiana,2020-04-15,29.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,Mississippi,2020-04-15,29.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,New Jersey,2020-04-16,183.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,Louisiana,2020-04-16,42.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,Connecticut,2020-04-17,8.0,ode,0.09999999999999998,0.1,0.5,0.0
Indiana,New Jersey,2020-04-19,29.0,ode,0.09999999999999998,0.1,0.5,0.0
Federal,Maine,2020-04-27,225.0,ode,0.09999999999999998,0.1,0.5,0.0
New York,Maine,2020-05-09,322.0,ode,0.09999999999999998,0.1,0.5,0.0
Connecticut,Iowa,2020-05-10,62.0,ode,0.09999999999999998,0.1,0.5,0.0
New York,Tennessee,2020-05-22,294.0,ode,0.09999999999999998,0.1,0.5,0.0
New York,Maine,2020-05-24,644.0,ode,0.09999999999999998,0.1,0.5,0.0
New York,Alabama,2020-05-24,335.0,ode,0.09999999999999998,0.1,0.5,0.0
New York,South Carolina,2020-05-25,475.0,ode,0.09999999999999998,0.1,0.5,0.0
Louisiana,Michigan,2020-05-25,389.0,ode,0.09999999999999998,0.1,0.5,0.0
Tennessee,Arkansas,2020-05-25,294.0,ode,0.09999999999999998,0.1,0.5,0.0
Iowa,Delaware,2020-05-25,62.0,ode,0.09999999999999998,0.1,0.5,0.0
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.01
Texas,New York,2020-04-09,202.0,ode,0.09999999999999998,0.1,0.5,0.01
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.01
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.01
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.01
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.01
Texas,Louisiana,2020-04-09,110.0,ode,0.09999999999999998,0.1,0.5,0.01
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.01
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.01
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.01
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.01
Arizona,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.01
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.01
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.01
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.01
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.01
Colorado,New York,2020-04-09,52.0,ode,0.09999999999999998,0.1,0.5,0.01
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.01
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.01
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.01
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.01
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.01
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.01
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.01
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.01
Utah,New York,2020-04-09,29.0,ode,0.09999999999999998,0.1,0.5,0.01
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.01
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.01
Kansas,New York,2020-04-09,26.0,ode,0.09999999999999998,0.1,0.5,0.01
Connecticut,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.01
Nebraska,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.01
New Mexico,New York,2020-04-09,19.0,ode,0.09999999999999998,0.1,0.5,0.01
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.01
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.01
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.01
North Dakota,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.01
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.01
Idaho,New York,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.01
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.01
Montana,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.01
South Dakota,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.01
Wyoming,New York,2020-04-09,6.0,ode,0.09999999999999998,0.1,0.5,0.01
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.01
Nevada,New York,2020-04-09,2.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-12,201.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New York,2020-04-12,24.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New York,2020-04-13,105.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-13,84.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Louisiana,2020-04-13,36.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New York,2020-04-14,87.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-14,77.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Louisiana,2020-04-14,50.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Connecticut,2020-04-14,11.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-15,134.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Connecticut,2020-04-15,51.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Louisiana,2020-04-15,13.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,Louisiana,2020-04-16,104.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New York,2020-04-16,29.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-17,225.0,ode,0.09999999999999998,0.1,0.5,0.01
Federal,New Jersey,2020-04-20,6.0,ode,0.09999999999999998,0.1,0.5,0.01
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.02
Texas,New York,2020-04-09,166.0,ode,0.09999999999999998,0.1,0.5,0.02
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.02
Texas,Louisiana,2020-04-09,146.0,ode,0.09999999999999998,0.1,0.5,0.02
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.02
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.02
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.02
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.02
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.02
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.02
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.02
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.02
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.02
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.02
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.02
Colorado,New York,2020-04-09,52.0,ode,0.09999999999999998,0.1,0.5,0.02
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.02
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.02
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.02
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.02
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.02
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.02
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.02
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.02
Utah,New York,2020-04-09,29.0,ode,0.09999999999999998,0.1,0.5,0.02
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.02
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.02
Kansas,New York,2020-04-09,26.0,ode,0.09999999999999998,0.1,0.5,0.02
Connecticut,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.02
Nebraska,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.02
New Mexico,New York,2020-04-09,19.0,ode,0.09999999999999998,0.1,0.5,0.02
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.02
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.02
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.02
North Dakota,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.02
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.02
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.02
Montana,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.02
South Dakota,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.02
Wyoming,New York,2020-04-09,6.0,ode,0.09999999999999998,0.1,0.5,0.02
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-12,201.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New York,2020-04-12,24.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New York,2020-04-13,141.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-13,84.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New York,2020-04-14,104.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-14,77.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Louisiana,2020-04-14,33.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Connecticut,2020-04-14,11.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-15,71.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New York,2020-04-15,70.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Connecticut,2020-04-15,51.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Louisiana,2020-04-15,33.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-16,168.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New York,2020-04-16,29.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Louisiana,2020-04-16,22.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Louisiana,2020-04-17,23.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,Louisiana,2020-04-18,56.0,ode,0.09999999999999998,0.1,0.5,0.02
Federal,New Jersey,2020-04-19,126.0,ode,0.09999999999999998,0.1,0.5,0.02
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.03
Texas,Louisiana,2020-04-09,179.0,ode,0.09999999999999998,0.1,0.5,0.03
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.03
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.03
Texas,New York,2020-04-09,133.0,ode,0.09999999999999998,0.1,0.5,0.03
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.03
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.03
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.03
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.03
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.03
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.03
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.03
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.03
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.03
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.03
Colorado,New York,2020-04-09,52.0,ode,0.09999999999999998,0.1,0.5,0.03
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.03
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.03
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.03
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.03
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.03
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.03
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.03
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.03
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.03
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.03
Kansas,New York,2020-04-09,26.0,ode,0.09999999999999998,0.1,0.5,0.03
Connecticut,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.03
Nebraska,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.03
New Mexico,New York,2020-04-09,19.0,ode,0.09999999999999998,0.1,0.5,0.03
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.03
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.03
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.03
North Dakota,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.03
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.03
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.03
South Dakota,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.03
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.03
Wyoming,New York,2020-04-09,3.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New York,2020-04-12,179.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-12,46.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-13,225.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New York,2020-04-14,198.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-14,16.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Connecticut,2020-04-14,11.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-15,146.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New York,2020-04-15,36.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Louisiana,2020-04-15,30.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Connecticut,2020-04-15,13.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-16,139.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Connecticut,2020-04-16,38.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Louisiana,2020-04-16,25.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New York,2020-04-16,23.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,New Jersey,2020-04-17,153.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Louisiana,2020-04-17,72.0,ode,0.09999999999999998,0.1,0.5,0.03
Federal,Louisiana,2020-04-18,7.0,ode,0.09999999999999998,0.1,0.5,0.03
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.04
Texas,Louisiana,2020-04-09,179.0,ode,0.09999999999999998,0.1,0.5,0.04
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.04
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.04
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.04
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.04
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.04
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.04
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.04
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.04
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.04
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.04
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.04
Texas,New York,2020-04-09,70.0,ode,0.09999999999999998,0.1,0.5,0.04
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.04
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.04
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.04
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.04
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.04
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.04
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.04
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.04
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.04
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.04
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.04
Kansas,New York,2020-04-09,26.0,ode,0.09999999999999998,0.1,0.5,0.04
Nebraska,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.04
Connecticut,New York,2020-04-09,14.0,ode,0.09999999999999998,0.1,0.5,0.04
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.04
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.04
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.04
North Dakota,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.04
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.04
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.04
South Dakota,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.04
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-12,122.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New York,2020-04-12,103.0,ode,0.09999999999999998,0.1,0.5,0.04
Texas,Louisiana,2020-04-12,30.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New York,2020-04-13,225.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New York,2020-04-14,139.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-14,86.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-15,225.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New York,2020-04-16,115.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-16,63.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,Louisiana,2020-04-16,25.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,Connecticut,2020-04-16,22.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-17,56.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,Louisiana,2020-04-17,42.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,Connecticut,2020-04-17,29.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New York,2020-04-17,2.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,New Jersey,2020-04-18,173.0,ode,0.09999999999999998,0.1,0.5,0.04
Federal,Louisiana,2020-04-19,37.0,ode,0.09999999999999998,0.1,0.5,0.04
Florida,New Jersey,2020-04-09,246.0,ode,0.09999999999999998,0.1,0.5,0.05
Pennsylvania,New York,2020-04-09,152.0,ode,0.09999999999999998,0.1,0.5,0.05
Texas,Louisiana,2020-04-09,146.0,ode,0.09999999999999998,0.1,0.5,0.05
Ohio,New York,2020-04-09,138.0,ode,0.09999999999999998,0.1,0.5,0.05
Georgia,New Jersey,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.05
Illinois,New York,2020-04-09,115.0,ode,0.09999999999999998,0.1,0.5,0.05
North Carolina,New Jersey,2020-04-09,98.0,ode,0.09999999999999998,0.1,0.5,0.05
Michigan,New York,2020-04-09,94.0,ode,0.09999999999999998,0.1,0.5,0.05
Tennessee,New York,2020-04-09,82.0,ode,0.09999999999999998,0.1,0.5,0.05
Indiana,New York,2020-04-09,77.0,ode,0.09999999999999998,0.1,0.5,0.05
Massachusetts,New York,2020-04-09,75.0,ode,0.09999999999999998,0.1,0.5,0.05
Missouri,New York,2020-04-09,74.0,ode,0.09999999999999998,0.1,0.5,0.05
Virginia,New Jersey,2020-04-09,71.0,ode,0.09999999999999998,0.1,0.5,0.05
South Carolina,New Jersey,2020-04-09,53.0,ode,0.09999999999999998,0.1,0.5,0.05
Maryland,New Jersey,2020-04-09,50.0,ode,0.09999999999999998,0.1,0.5,0.05
Kentucky,New York,2020-04-09,49.0,ode,0.09999999999999998,0.1,0.5,0.05
Alabama,New Jersey,2020-04-09,48.0,ode,0.09999999999999998,0.1,0.5,0.05
Minnesota,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.05
Wisconsin,New York,2020-04-09,44.0,ode,0.09999999999999998,0.1,0.5,0.05
Mississippi,New Jersey,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.05
Oklahoma,New York,2020-04-09,39.0,ode,0.09999999999999998,0.1,0.5,0.05
Arkansas,New York,2020-04-09,33.0,ode,0.09999999999999998,0.1,0.5,0.05
Iowa,New York,2020-04-09,28.0,ode,0.09999999999999998,0.1,0.5,0.05
West Virginia,New York,2020-04-09,27.0,ode,0.09999999999999998,0.1,0.5,0.05
Kansas,New York,2020-04-09,26.0,ode,0.09999999999999998,0.1,0.5,0.05
Nebraska,New York,2020-04-09,25.0,ode,0.09999999999999998,0.1,0.5,0.05
Connecticut,New York,2020-04-09,14.0,ode,0.09999999999999998,0.1,0.5,0.05
Delaware,New Jersey,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.05
Maine,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.05
New Hampshire,New York,2020-04-09,11.0,ode,0.09999999999999998,0.1,0.5,0.05
Connecticut,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.05
Rhode Island,New Jersey,2020-04-09,10.0,ode,0.09999999999999998,0.1,0.5,0.05
South Dakota,New York,2020-04-09,9.0,ode,0.09999999999999998,0.1,0.5,0.05
Vermont,New York,2020-04-09,5.0,ode,0.09999999999999998,0.1,0.5,0.05
Texas,Louisiana,2020-04-11,63.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-12,132.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-12,93.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-13,165.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-13,60.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-14,225.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New Jersey,2020-04-15,175.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-15,37.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Connecticut,2020-04-15,13.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,New York,2020-04-16,209.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Connecticut,2020-04-16,9.0,ode,0.09999999999999998,0.1,0.5,0.05
Federal,Louisiana,2020-04-16,7.0,ode,0.09999999999999998,0.1,0.5,0.05
